"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.185564583E-1,-2.390539460E-2,-7.078248858E-1,3.109183535E-2,7.089106002E-1
7.285314584E-1,-1.359087527E-1,-8.328864574E-1,2.408039756E-2,8.442457614E-1
7.385064584E-1,-2.245989442E-1,-9.066371322E-1,2.246519178E-2,9.343127207E-1
7.484814583E-1,-3.070723712E-1,-9.535465240E-1,1.767835766E-2,1.001926614E0
7.584564583E-1,-3.736165166E-1,-1.005054235E0,5.403316580E-3,1.072265132E0
7.684314583E-1,-4.307743311E-1,-1.048076153E0,-6.218317896E-3,1.133167602E0
7.784064584E-1,-4.754770994E-1,-1.073785305E0,-1.783502661E-2,1.174483479E0
7.883814583E-1,-5.000384450E-1,-1.072902203E0,-3.439050168E-2,1.184204496E0
7.983564583E-1,-4.921760261E-1,-1.059935570E0,-4.471477866E-2,1.169487094E0
8.083314583E-1,-4.698560238E-1,-1.058265448E0,-4.581733048E-2,1.158788017E0
8.183074583E-1,-4.245055914E-1,-1.095086575E0,-4.893083125E-2,1.175505776E0
8.282824583E-1,-3.705124855E-1,-1.172960401E0,-4.844466597E-2,1.231041221E0
8.382574584E-1,-3.069542646E-1,-1.272279739E0,-4.934241623E-2,1.309714217E0
8.482324583E-1,-2.285265774E-1,-1.358679891E0,-4.500066489E-2,1.378499366E0
8.582074583E-1,-1.408558488E-1,-1.447211623E0,-4.052176327E-2,1.454614679E0
8.681824583E-1,-4.153105244E-2,-1.548122764E0,-4.132377356E-2,1.549230962E0
8.781573334E-1,5.258293077E-2,-1.665085554E0,-4.558510333E-2,1.666539189E0
8.881323333E-1,1.465812176E-1,-1.775515079E0,-4.135852307E-2,1.782035459E0
8.981073333E-1,2.378924936E-1,-1.857259154E0,-4.707792774E-2,1.873024489E0
9.080823333E-1,3.141067624E-1,-1.891961098E0,-5.422246084E-2,1.918624489E0
9.180573333E-1,3.852424622E-1,-1.888306975E0,-5.853065848E-2,1.928092536E0
9.280323334E-1,4.411134422E-1,-1.867226720E0,-5.901775137E-2,1.919531137E0
9.380073333E-1,4.857083261E-1,-1.835137248E0,-6.366097182E-2,1.899393065E0
9.479823333E-1,5.024061203E-1,-1.794085026E0,-6.288359314E-2,1.864163978E0
9.579583333E-1,5.029731393E-1,-1.737130404E0,-5.685073882E-2,1.809374484E0
9.679333333E-1,4.857111871E-1,-1.668153048E0,-4.747826979E-2,1.738074835E0
9.779083334E-1,4.496961832E-1,-1.610107303E0,-3.327642754E-2,1.672058463E0
9.878833333E-1,3.988248110E-1,-1.576218128E0,-1.886307262E-2,1.626001425E0
9.978583333E-1,3.308612108E-1,-1.568132281E0,-6.221846212E-3,1.602668619E0
1.007833333E0,2.525348961E-1,-1.577655435E0,7.720332593E-3,1.597757850E0
1.017808333E0,1.626787931E-1,-1.596086144E0,1.481925510E-2,1.604423566E0
1.027783333E0,7.211837918E-2,-1.620179892E0,1.446378976E-2,1.621848681E0
1.037758333E0,-1.646235585E-2,-1.635767817E0,1.176653989E-2,1.635892971E0
1.047733333E0,-9.936592728E-2,-1.638012648E0,1.685970463E-2,1.641110377E0
1.057708333E0,-1.711343825E-1,-1.624830008E0,2.425370365E-2,1.633997482E0
1.067683333E0,-2.364665419E-1,-1.611747861E0,2.841882408E-2,1.629249896E0
1.077658333E0,-2.904248536E-1,-1.562607408E0,4.347180948E-2,1.589961730E0
1.087633333E0,-3.219959736E-1,-1.456126690E0,6.094707176E-2,1.492548455E0
1.097608333E0,-3.354233503E-1,-1.344156504E0,6.987585127E-2,1.387136679E0
1.107584333E0,-3.410922885E-1,-1.238992691E0,9.387119859E-2,1.288510240E0
1.117559333E0,-3.371116519E-1,-1.123995543E0,1.060125530E-1,1.178239749E0
1.127534333E0,-3.183020651E-1,-9.859372973E-1,1.162938848E-1,1.042551115E0
1.137509333E0,-2.887167335E-1,-8.631014228E-1,1.209799796E-1,9.181163182E-1
1.147484333E0,-2.474409342E-1,-7.417698503E-1,9.767486155E-2,7.880291271E-1
1.157459333E0,-1.669700593E-1,-5.747382641E-1,8.448582888E-2,6.044343870E-1
1.167434333E0,-8.240142465E-2,-4.935915470E-1,5.945096910E-2,5.039414924E-1
1.177409333E0,-3.150335699E-2,-5.136659145E-1,2.879532613E-2,5.154360330E-1
1.187384333E0,4.387170076E-3,-5.291123986E-1,-1.046386547E-2,5.292340410E-1
1.197359333E0,5.379972979E-2,-4.944441020E-1,-4.431823641E-2,4.993330422E-1
1.207334333E0,1.106342673E-1,-4.316420555E-1,-8.598671854E-2,4.538155142E-1
1.217309333E0,1.604473591E-1,-3.654686511E-1,-1.020295992E-1,4.119717576E-1
1.227284333E0,2.064017951E-1,-3.127993047E-1,-1.204932928E-1,3.936543404E-1
1.237259333E0,2.363892496E-1,-2.594290078E-1,-1.327936351E-1,3.752564948E-1
1.247235333E0,2.500611544E-1,-1.852070987E-1,-1.331851929E-1,3.384827115E-1
1.257210333E0,2.462970614E-1,-5.844596401E-2,-1.174054220E-1,2.790380015E-1
1.267185333E0,2.410614491E-1,9.598693997E-2,-1.201063395E-1,2.859189529E-1
1.277160333E0,2.438644320E-1,3.081538081E-1,-8.781817555E-2,4.026669376E-1
1.287135333E0,2.456589639E-1,4.809152484E-1,-6.003001705E-2,5.433520090E-1
1.297110333E0,2.235304862E-1,5.852166414E-1,-2.880578488E-2,6.271157540E-1
1.307085333E0,1.641231179E-1,6.561440229E-1,-1.129835099E-2,6.764532722E-1
1.317060333E0,1.011654511E-1,7.442350388E-1,1.466720365E-2,7.512225824E-1
1.327035333E0,4.680882394E-2,8.621156216E-1,2.190086991E-2,8.636631630E-1
1.337010333E0,1.875273883E-4,9.421547651E-1,2.610467002E-2,9.425163608E-1
1.346985333E0,-4.666498303E-2,9.744524956E-1,2.223955281E-2,9.758226706E-1
1.356960333E0,-1.032345220E-1,9.633385539E-1,1.079515181E-2,9.689143777E-1
1.366935333E0,-1.600698531E-1,9.498627782E-1,-5.162109621E-3,9.632695898E-1
1.376910333E0,-2.160540372E-1,9.577686787E-1,-1.342509873E-2,9.819268924E-1
1.386885333E0,-2.544924319E-1,9.962633252E-1,-1.867292076E-2,1.028423886E0
1.396861333E0,-2.769378126E-1,1.044646025E0,-9.029082023E-3,1.080768890E0
1.406836333E0,-2.885766625E-1,1.091901660E0,1.029367745E-2,1.129438659E0
1.416811333E0,-2.885039449E-1,1.137921691E0,3.413216770E-2,1.174421264E0
1.426786333E0,-2.869639099E-1,1.205840588E0,5.948000029E-2,1.240942254E0
1.436761333E0,-2.748526335E-1,1.294527650E0,8.888423443E-2,1.326365792E0
1.446736333E0,-2.526315451E-1,1.400442481E0,1.194967404E-1,1.428055080E0
1.456711333E0,-2.144282311E-1,1.512456894E0,1.355121881E-1,1.533580410E0
1.466686333E0,-1.687553972E-1,1.589414597E0,1.433187127E-1,1.604760854E0
1.476661333E0,-1.186165959E-1,1.635802388E0,1.364999563E-1,1.645767781E0
1.486636333E0,-7.079759985E-2,1.666124344E0,1.196995378E-1,1.671918242E0
1.496611333E0,-1.835250482E-2,1.696058750E0,9.036482126E-2,1.698563481E0
1.506586333E0,3.025423735E-2,1.714818239E0,5.558952689E-2,1.715985754E0
1.516561333E0,8.491242677E-2,1.709358811E0,1.542292815E-2,1.711536016E0
1.526536333E0,1.335942596E-1,1.675096273E0,-2.379478328E-2,1.680583572E0
1.536511333E0,1.748008132E-1,1.624722362E0,-6.078076363E-2,1.635228540E0
1.546487333E0,2.088156939E-1,1.579348326E0,-9.167987108E-2,1.595728776E0
1.556462333E0,2.302946299E-1,1.546639085E0,-1.122661009E-1,1.567715457E0
1.566437333E0,2.451074719E-1,1.526915431E0,-1.247672066E-1,1.551488080E0
1.576412333E0,2.545185387E-1,1.510906100E0,-1.264654994E-1,1.537403803E0
1.586387333E0,2.506759763E-1,1.501535296E0,-1.189264208E-1,1.526954546E0
1.596362333E0,2.397218645E-1,1.500255346E0,-1.038500071E-1,1.522832066E0
1.606337333E0,2.152338773E-1,1.508472085E0,-8.391457051E-2,1.526058750E0
1.616312333E0,1.782577485E-1,1.521307945E0,-6.191206723E-2,1.532966664E0
1.626287333E0,1.377564073E-1,1.525395274E0,-3.835861385E-2,1.532083207E0
1.636262333E0,8.905038983E-2,1.513952374E0,-1.731964201E-2,1.516667971E0
1.646237333E0,4.318493605E-2,1.480715275E0,-1.433947589E-3,1.481345577E0
1.656212333E0,-1.010864601E-2,1.425838709E0,1.628432795E-2,1.425967527E0
1.666187333E0,-6.267495453E-2,1.352301240E0,2.232097834E-2,1.353936860E0
1.676162333E0,-1.159501597E-1,1.270759702E0,4.014844447E-2,1.276670105E0
1.686138333E0,-1.539240927E-1,1.184622645E0,3.927286714E-2,1.195226253E0
1.696113333E0,-2.016372830E-1,1.031172633E0,3.717030212E-2,1.051359227E0
1.706088333E0,-2.590914965E-1,8.514056206E-1,5.940289795E-2,8.919353332E-1
1.716063333E0,-2.936510742E-1,7.385385036E-1,6.945154071E-2,7.978054846E-1
1.726038333E0,-2.899763584E-1,6.930941343E-1,7.130283117E-2,7.546852730E-1
1.736013333E0,-2.769697607E-1,6.512854099E-1,8.969835937E-2,7.133938107E-1
1.745988333E0,-2.636054456E-1,5.843834281E-1,1.039276347E-1,6.494557531E-1
1.755963333E0,-2.394266129E-1,5.191277266E-1,1.280268431E-1,5.858409101E-1
1.765938333E0,-2.100874931E-1,4.941214323E-1,1.265033782E-1,5.516301744E-1
1.775913333E0,-1.828207225E-1,4.352341592E-1,9.766852856E-2,4.820698408E-1
1.785888333E0,-1.706453115E-1,3.555898070E-1,9.676385671E-2,4.061122716E-1
1.795863333E0,-1.290217042E-1,3.066704869E-1,8.078995347E-2,3.423746549E-1
1.805838333E0,-6.150159240E-2,2.931832969E-1,3.920834884E-2,3.021194897E-1
1.815813333E0,-2.138936426E-3,2.237983346E-1,1.068954356E-3,2.238111085E-1
1.825788333E0,3.805740923E-2,1.258439869E-1,-2.676733211E-2,1.341699128E-1
1.835764333E0,7.880830765E-2,2.875471674E-2,-6.073355302E-2,1.035671162E-1
1.845739333E0,1.239940897E-1,-6.776221842E-2,-8.465933055E-2,1.647223566E-1
1.855714333E0,1.555626690E-1,-1.670997292E-1,-9.461902082E-2,2.471332082E-1
1.865689333E0,1.810238361E-1,-2.757679522E-1,-1.003452167E-1,3.447995870E-1
1.875664333E0,2.055094689E-1,-3.933574557E-1,-9.396561235E-2,4.536449780E-1
1.885639875E0,2.146511674E-1,-5.224982500E-1,-7.429531217E-2,5.697362007E-1
1.895614875E0,2.044267505E-1,-6.462185979E-1,-5.369815603E-2,6.799060704E-1
1.905589875E0,1.942683160E-1,-7.421015501E-1,-2.874020115E-2,7.676463303E-1
1.915564875E0,1.877230704E-1,-8.064727783E-1,3.513341770E-3,8.280402387E-1
1.925539875E0,1.723721176E-1,-8.601452112E-1,2.567371540E-2,8.776223966E-1
1.935514875E0,1.478151083E-1,-9.111735225E-1,3.995997459E-2,9.239498330E-1
1.945489875E0,1.212687120E-1,-9.538645148E-1,4.780804366E-2,9.627300879E-1
1.955464875E0,8.405423164E-2,-9.843691587E-1,5.128134042E-2,9.892813202E-1
1.965439875E0,4.243843630E-2,-1.012348533E0,4.458720982E-2,1.014218217E0
1.975415875E0,3.506484209E-3,-1.041150928E0,3.196568787E-2,1.041647423E0
1.985390875E0,-2.837000787E-2,-1.073983550E0,1.956593990E-2,1.074536341E0
1.995365875E0,-6.248164177E-2,-1.118823647E0,1.076153014E-2,1.120618633E0
2.005340875E0,-9.300990403E-2,-1.180521250E0,3.134850413E-4,1.184179615E0
2.015315875E0,-1.240442544E-1,-1.247943401E0,-8.030464873E-3,1.254118893E0
2.025290875E0,-1.534128636E-1,-1.309693575E0,-1.200296637E-2,1.318702710E0
2.035265875E0,-1.668138951E-1,-1.366221309E0,-1.635750011E-2,1.376464714E0
2.045240875E0,-1.713338345E-1,-1.425407887E0,-1.367396861E-2,1.435733228E0
2.055215875E0,-1.706299633E-1,-1.484855771E0,-1.754780300E-2,1.494730468E0
2.065190875E0,-1.616335958E-1,-1.535583138E0,-9.928901680E-3,1.544098306E0
2.075165875E0,-1.466096491E-1,-1.572673321E0,-8.486533538E-3,1.579515047E0
2.085140875E0,-1.258033365E-1,-1.587490797E0,-9.828034788E-3,1.592498069E0
2.095115875E0,-9.432983398E-2,-1.581854463E0,-1.391625311E-2,1.584725629E0
2.105090875E0,-5.603951588E-2,-1.564810157E0,-1.931348257E-2,1.565932395E0
2.115066875E0,-1.827323064E-2,-1.541583657E0,-2.727233991E-2,1.541933158E0
2.125041875E0,1.819822565E-2,-1.518732190E0,-4.035032541E-2,1.519377106E0
2.135016875E0,5.831582099E-2,-1.487373948E0,-5.783983693E-2,1.489640038E0
2.144991875E0,9.352135658E-2,-1.447269320E0,-7.204806060E-2,1.452076325E0
2.154966875E0,1.318735480E-1,-1.405722618E0,-8.333400637E-2,1.414351890E0
2.164941875E0,1.615698785E-1,-1.378041029E0,-9.784363955E-2,1.390926052E0
2.174916875E0,1.855740100E-1,-1.362858891E0,-1.010490209E-1,1.379142116E0
2.184891875E0,1.985517293E-1,-1.349428177E0,-1.027730107E-1,1.367823631E0
2.194866875E0,2.094661593E-1,-1.346207619E0,-9.974499792E-2,1.366052740E0
2.204841875E0,2.080290020E-1,-1.337523341E0,-8.909822255E-2,1.356533541E0
2.214816875E0,2.043107003E-1,-1.325404644E0,-6.863369048E-2,1.342814550E0
2.224791875E0,1.923699379E-1,-1.311537385E0,-5.172734708E-2,1.326579143E0
2.234766875E0,1.742902696E-1,-1.288677692E0,-2.991499379E-2,1.300754473E0
2.244741875E0,1.538160741E-1,-1.247905135E0,5.262019113E-4,1.257349151E0
2.254717875E0,1.278196275E-1,-1.190496683E0,2.801348455E-2,1.197666467E0
2.264692875E0,1.073398367E-1,-1.111041546E0,5.689488351E-2,1.117663717E0
2.274667875E0,8.368483931E-2,-1.024111390E0,9.173329175E-2,1.031611501E0
2.284642875E0,5.041253567E-2,-9.555668235E-1,1.083866879E-1,9.630145648E-1
2.294617875E0,1.458902191E-2,-8.819652796E-1,1.140991673E-1,8.894347722E-1
2.304592875E0,-1.818084903E-2,-7.916054130E-1,1.229893416E-1,8.013089612E-1
2.314567875E0,-4.779280350E-2,-6.917278171E-1,1.231864095E-1,7.042346317E-1
2.324542875E0,-7.181757689E-2,-5.945466757E-1,1.146519184E-1,6.097446812E-1
2.334517875E0,-9.148395807E-2,-5.185472369E-1,9.698929638E-2,5.354133684E-1
2.344492875E0,-1.152504832E-1,-4.642180800E-1,7.627176493E-2,4.843536743E-1
2.354467875E0,-1.321919113E-1,-4.014574885E-1,5.224632099E-2,4.258784974E-1
2.364442875E0,-1.500391513E-1,-3.397205770E-1,2.599667571E-2,3.722870459E-1
2.374417875E0,-1.582574099E-1,-2.753186822E-1,-4.689865746E-3,3.175968819E-1
2.384392875E0,-1.579789519E-1,-2.070011497E-1,-3.179345280E-2,2.623311816E-1
2.394367875E0,-1.533053666E-1,-1.431404054E-1,-4.510712624E-2,2.145375583E-1
2.404343875E0,-1.412698030E-1,-9.489796311E-2,-6.198384613E-2,1.811208929E-1
2.414318875E0,-1.291817129E-1,-2.479088493E-3,-9.348718077E-2,1.594801360E-1
2.424293875E0,-8.253397793E-2,1.674129963E-1,-8.964057267E-2,2.070613462E-1
2.434268875E0,-4.225580394E-2,2.887047827E-1,-8.631801605E-2,3.042807987E-1
2.444243875E0,-2.045712620E-2,3.395897150E-1,-8.269231766E-2,3.501109652E-1
2.454218875E0,-7.801253349E-3,3.918460011E-1,-6.971953064E-2,3.980765770E-1
2.464193875E0,1.933938265E-2,4.635975063E-1,-5.114271119E-2,4.668107073E-1
2.474168875E0,4.503063112E-2,5.709815025E-1,-5.009049550E-2,5.749405984E-1
2.484143875E0,7.395453006E-2,6.721634269E-1,-3.159684688E-2,6.769573884E-1
2.494118875E0,8.785969019E-2,7.316456437E-1,-1.835587621E-2,7.371306610E-1
2.504093875E0,1.005748883E-1,7.655367851E-1,-1.337063685E-2,7.722309573E-1
2.514068875E0,9.932080656E-2,7.930030823E-1,-5.207781680E-3,7.992156355E-1
2.524043875E0,8.838103712E-2,8.367716074E-1,-6.317184772E-3,8.414498425E-1
2.534019875E0,8.261662722E-2,9.101233482E-1,-1.117052976E-2,9.139336939E-1
2.543994875E0,8.130684495E-2,9.820727706E-1,-4.904316273E-3,9.854449666E-1
2.553969875E0,7.200601697E-2,1.023040414E0,2.532827668E-3,1.025574459E0
2.563944875E0,5.141165480E-2,1.042158961E0,6.384224631E-3,1.043445838E0
2.573919875E0,2.734546736E-2,1.071855068E0,1.439767703E-2,1.072300497E0
2.583894875E0,4.063825123E-3,1.130077004E0,2.590726316E-2,1.130381235E0
2.593869875E0,-1.808701828E-2,1.210237384E0,4.357307404E-2,1.211156587E0
2.603844875E0,-3.527741507E-2,1.259262323E0,6.422475725E-2,1.261392451E0
2.613819875E0,-5.155891925E-2,1.279510140E0,7.816214114E-2,1.282931737E0
2.623794875E0,-7.345277071E-2,1.305729389E0,9.043478966E-2,1.310916854E0
2.633769875E0,-9.056491405E-2,1.346091747E0,9.983894229E-2,1.352824013E0
2.643744875E0,-1.073333472E-1,1.393684387E0,9.989161044E-2,1.401376092E0
2.653719875E0,-1.176735982E-1,1.416412354E0,9.942289442E-2,1.424765224E0
2.663694875E0,-1.196589246E-1,1.418675423E0,8.899315447E-2,1.426491498E0
2.673670875E0,-1.185704917E-1,1.407006025E0,7.146956027E-2,1.413800840E0
2.683645875E0,-1.164639741E-1,1.410425544E0,5.125489458E-2,1.416153641E0
2.693620875E0,-1.103885025E-1,1.413076162E0,2.555512637E-2,1.417611698E0
2.703595875E0,-9.684050828E-2,1.411707401E0,2.844550647E-3,1.415027902E0
2.713570875E0,-7.479965687E-2,1.401443839E0,-2.345097065E-2,1.403634486E0
2.723545875E0,-5.286812410E-2,1.386736751E0,-5.018177629E-2,1.388651167E0
2.733520875E0,-2.924242243E-2,1.378774881E0,-7.047133893E-2,1.380884319E0
2.743495875E0,-6.283110939E-3,1.373559475E0,-8.460919559E-2,1.376177250E0
2.753470875E0,1.437076926E-2,1.363058567E0,-9.413371980E-2,1.366380742E0
2.763445875E0,4.125830159E-2,1.348795772E0,-9.768098593E-2,1.352957448E0
2.773420875E0,6.385548413E-2,1.331637263E0,-9.487055242E-2,1.336538718E0
2.783395875E0,8.298490196E-2,1.308534741E0,-8.742049336E-2,1.314074582E0
2.793370875E0,9.819634259E-2,1.281553984E0,-7.833485305E-2,1.287695416E0
2.803345875E0,1.064743027E-1,1.239197493E0,-5.644387007E-2,1.245043418E0
2.813321875E0,1.115417629E-1,1.190445423E0,-4.033733904E-2,1.196339823E0
2.823296875E0,1.095382497E-1,1.139438868E0,-2.398639731E-2,1.144943190E0
2.833271875E0,1.048622727E-1,1.079693198E0,-7.713151164E-3,1.084800899E0
2.843246875E0,9.368908405E-2,1.010432601E0,2.338482998E-3,1.014769508E0
2.853221875E0,8.340288699E-2,9.389887452E-1,1.411631331E-2,9.427911622E-1
2.863196875E0,6.363674253E-2,8.697306514E-1,3.611209244E-2,8.728030271E-1
2.873171875E0,4.026404023E-2,7.963576317E-1,6.493921578E-2,8.000148575E-1
2.883146750E0,2.066764235E-2,7.240066528E-1,5.905124545E-2,7.267047780E-1
2.893121750E0,-1.627625898E-2,5.914565921E-1,7.840896398E-2,5.968532337E-1
2.903096750E0,-6.830751896E-2,4.675945640E-1,1.101209372E-1,4.852187282E-1
2.913071750E0,-9.354709834E-2,4.208646119E-1,1.080492660E-1,4.444690372E-1
2.923046750E0,-9.338855743E-2,4.115162492E-1,1.031073704E-1,4.343940329E-1
2.933021750E0,-1.017471552E-1,3.750247955E-1,1.054307148E-1,4.026309929E-1
2.942996750E0,-1.226794794E-1,3.141560256E-1,9.336385876E-2,3.499443859E-1
2.952972750E0,-1.303717494E-1,2.577340305E-1,7.095336169E-2,2.974189016E-1
2.962947750E0,-1.364926100E-1,1.972946078E-1,5.173493177E-2,2.454218776E-1
2.972922750E0,-1.422522366E-1,1.468103975E-1,1.830720156E-2,2.052416753E-1
2.982897750E0,-1.345665008E-1,9.820375592E-2,-1.028769556E-2,1.669070325E-1
2.992872750E0,-1.106350645E-1,3.153338283E-2,-3.158153221E-2,1.192973802E-1
3.002847750E0,-9.484031796E-2,-5.767414719E-2,-4.915027320E-2,1.213949856E-1
3.012822750E0,-7.913858443E-2,-1.689639241E-1,-6.317660958E-2,1.969847892E-1
3.022797750E0,-6.365834922E-2,-2.770332396E-1,-7.300920039E-2,2.934793768E-1
3.032772750E0,-3.840519115E-2,-3.650935888E-1,-7.052074373E-2,3.738200939E-1
3.042747750E0,-1.598076709E-2,-4.425539076E-1,-6.423661113E-2,4.474770254E-1
3.052722750E0,1.374064293E-2,-5.305716395E-1,-5.145051330E-2,5.332374942E-1
3.062697750E0,3.907638788E-2,-6.278176904E-1,-3.584891185E-2,6.300533001E-1
3.072672750E0,5.898857862E-2,-7.047681212E-1,-1.529623382E-2,7.073978597E-1
3.082647750E0,7.503601164E-2,-7.693868279E-1,3.731583245E-3,7.730461945E-1
3.092623750E0,8.954065293E-2,-8.100285530E-1,1.670037955E-2,8.151335399E-1
