"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.176335417E-1,-1.620122343E-1,-3.353414237E-1,-7.166158408E-3,3.724958904E-1
2.276085417E-1,-1.587431729E-1,-7.420089096E-2,-2.553666010E-2,1.770798920E-1
2.375845417E-1,-1.398664266E-1,1.448427886E-1,-3.753473237E-2,2.048192052E-1
2.475595417E-1,-1.139372811E-1,3.948872387E-1,-4.493128508E-2,4.134446223E-1
2.575355417E-1,-9.556892514E-2,6.543697119E-1,-4.676114023E-2,6.629628523E-1
2.675115417E-1,-7.530722767E-2,8.814786673E-1,-3.391063586E-2,8.853393421E-1
2.774865417E-1,-5.520595238E-2,1.046484113E0,-2.130083367E-2,1.048155724E0
2.874625417E-1,-2.999868058E-2,1.119772553E0,-1.016426459E-2,1.120220427E0
2.974375417E-1,-1.137492992E-2,1.081957459E0,-6.416131742E-3,1.082036275E0
3.074135417E-1,3.400496207E-4,9.631429911E-1,1.975755207E-3,9.631450776E-1
3.173895417E-1,1.148617733E-2,8.347368240E-1,1.772435755E-2,8.350039823E-1
3.273645417E-1,1.975928806E-2,7.062302828E-1,3.451132774E-2,7.073490465E-1
3.373405417E-1,2.632051893E-2,5.791023970E-1,5.206741765E-2,5.820338236E-1
3.473165417E-1,3.833745420E-2,4.829747677E-1,6.286977232E-2,4.885560304E-1
3.572915417E-1,5.415157229E-2,4.211185873E-1,6.591109931E-2,4.296714214E-1
3.672675417E-1,6.639606506E-2,4.018982053E-1,5.695655569E-2,4.113084659E-1
3.772425417E-1,8.174705505E-2,4.219952226E-1,4.753855243E-2,4.324609379E-1
3.872185417E-1,9.762675315E-2,4.898951948E-1,3.521302342E-2,5.007676525E-1
3.971945417E-1,1.106219143E-1,6.055035591E-1,2.729091793E-2,6.161303127E-1
4.071695417E-1,1.238846853E-1,7.634391189E-1,1.887999102E-2,7.736557099E-1
4.171455417E-1,1.386511028E-1,9.500822425E-1,1.054056920E-2,9.602038843E-1
4.271205417E-1,1.492576450E-1,1.145098209E0,-2.616085112E-3,1.154787685E0
4.370965417E-1,1.545711905E-1,1.312523961E0,-2.330831438E-2,1.321799788E0
4.470725417E-1,1.547157019E-1,1.427179575E0,-4.451995715E-2,1.436231358E0
4.570475417E-1,1.485393047E-1,1.489322901E0,-5.165776238E-2,1.497603136E0
4.670235417E-1,1.357119828E-1,1.509568572E0,-5.926482379E-2,1.516814865E0
4.769995417E-1,1.126673743E-1,1.490031719E0,-5.619792640E-2,1.495341656E0
4.869745417E-1,9.343526512E-2,1.434229016E0,-5.364805087E-2,1.438270188E0
4.969505417E-1,7.019838691E-2,1.325839162E0,-5.261980370E-2,1.328738552E0
5.069255417E-1,4.209280014E-2,1.189848065E0,-4.865198582E-2,1.191586018E0
5.169015417E-1,1.610168070E-2,1.038989305E0,-4.375310242E-2,1.040034795E0
5.268775417E-1,-1.609477028E-2,8.966538906E-1,-3.288628906E-2,8.974011083E-1
5.368525417E-1,-4.722579196E-2,7.951661348E-1,-1.646683365E-2,7.967374812E-1
5.468285417E-1,-7.579260319E-2,7.408958077E-1,2.071244642E-3,7.447653367E-1
5.568035417E-1,-1.015482992E-1,7.292210460E-1,1.732689701E-2,7.364615484E-1
5.667795417E-1,-1.187320948E-1,7.547441125E-1,2.933257073E-2,7.645890304E-1
5.767555417E-1,-1.301466674E-1,8.112034202E-1,3.694468364E-2,8.224074742E-1
5.867305417E-1,-1.394445747E-1,8.948503137E-1,4.334833100E-2,9.066867988E-1
5.967065417E-1,-1.458111256E-1,9.966589212E-1,4.713880643E-2,1.008370942E0
6.066825417E-1,-1.490987390E-1,1.102401018E0,4.809293151E-2,1.113477152E0
6.166575417E-1,-1.519115567E-1,1.189534783E0,4.784525931E-2,1.200149695E0
6.266335417E-1,-1.399024427E-1,1.244791389E0,4.125227407E-2,1.253307642E0
6.366085417E-1,-1.316423714E-1,1.259978890E0,2.735270187E-2,1.267132467E0
6.465845417E-1,-1.181320995E-1,1.234180331E0,1.422433462E-2,1.239902663E0
6.565605417E-1,-1.054655686E-1,1.166066527E0,-6.108051166E-4,1.170826420E0
6.665355417E-1,-9.532267600E-2,1.070146322E0,-1.102135051E-2,1.074439870E0
6.765115417E-1,-7.766005397E-2,9.470507503E-1,-2.414860390E-2,9.505363552E-1
6.864865417E-1,-6.280757487E-2,8.069018722E-1,-3.553218022E-2,8.101221874E-1
6.964625417E-1,-4.792955890E-2,6.677066684E-1,-4.064891115E-2,6.706577157E-1
7.064385417E-1,-2.817406878E-2,5.180820823E-1,-4.553986341E-2,5.208422998E-1
7.164135417E-1,-1.778827235E-2,3.773041964E-1,-4.071101919E-2,3.799108663E-1
7.263895417E-1,-9.336702060E-4,2.822632790E-1,-3.536218405E-2,2.844712893E-1
7.363655417E-1,1.415393502E-2,2.216593325E-1,-2.767843008E-2,2.238287047E-1
7.463405417E-1,3.174710274E-2,1.935932487E-1,-1.791465655E-2,1.969953284E-1
7.563165417E-1,5.202627555E-2,2.100888640E-1,-9.304125793E-3,2.166347868E-1
7.662915417E-1,7.027881593E-2,2.473373264E-1,8.261119947E-4,2.571294372E-1
7.762675417E-1,9.390344471E-2,2.944411933E-1,1.082654763E-2,3.092421178E-1
7.862435417E-1,1.107762083E-1,3.479519486E-1,1.928555220E-2,3.656690572E-1
7.962185417E-1,1.231623068E-1,3.987962008E-1,2.739834040E-2,4.182798496E-1
8.061945417E-1,1.310577095E-1,4.238135219E-1,3.530662879E-2,4.450175081E-1
8.161695417E-1,1.252168566E-1,4.229442775E-1,4.177225009E-2,4.430643790E-1
8.261455417E-1,1.254879385E-1,3.899886906E-1,4.286372662E-2,4.119171040E-1
8.361215417E-1,1.219001263E-1,3.274962902E-1,4.031800479E-2,3.517655503E-1
8.460965417E-1,1.114728004E-1,2.370336503E-1,3.051147982E-2,2.637083370E-1
8.560725417E-1,1.014707610E-1,1.165021732E-1,2.135073766E-2,1.559645014E-1
8.660485417E-1,8.271816373E-2,-2.654549666E-2,1.418094151E-2,8.802304872E-2
8.760235417E-1,6.321290880E-2,-1.783754975E-1,2.343989909E-3,1.892595684E-1
8.859995417E-1,3.872618079E-2,-3.193949759E-1,-6.010506302E-3,3.217902949E-1
8.959745417E-1,1.484454796E-2,-4.472658336E-1,-1.661334932E-2,4.478203768E-1
9.059505417E-1,-5.673206411E-3,-5.456370115E-1,-2.352317050E-2,5.461732996E-1
9.159265417E-1,-2.416379936E-2,-6.127779484E-1,-2.812031657E-2,6.138985710E-1
9.259015417E-1,-3.848524764E-2,-6.473025084E-1,-3.486621007E-2,6.493822482E-1
9.358775417E-1,-4.879461229E-2,-6.583162546E-1,-3.640631586E-2,6.611252719E-1
9.458535417E-1,-6.257064641E-2,-6.430133581E-1,-3.437966853E-2,6.469646251E-1
9.558285417E-1,-6.918567419E-2,-6.085619330E-1,-2.703413554E-2,6.130784031E-1
9.658045417E-1,-7.553937286E-2,-5.614145994E-1,-1.697658747E-2,5.667281128E-1
9.757795417E-1,-8.333817869E-2,-5.187385082E-1,-1.101323683E-2,5.255056454E-1
9.857555417E-1,-8.241882920E-2,-4.948635399E-1,-4.402489867E-3,5.016992809E-1
9.957315417E-1,-8.168219775E-2,-4.919364750E-1,3.800844774E-3,4.986861972E-1
1.005706542E0,-7.816885412E-2,-5.113456249E-1,8.823788725E-3,5.173611670E-1
1.015682542E0,-7.388995588E-2,-5.536747575E-1,1.604015753E-2,5.588136982E-1
1.025657542E0,-6.892906874E-2,-6.217948198E-1,2.165374532E-2,6.259783536E-1
1.035633542E0,-6.570797414E-2,-7.088626623E-1,2.415898070E-2,7.123113562E-1
1.045609542E0,-6.207687408E-2,-8.060337305E-1,2.494196035E-2,8.088053007E-1
1.055584542E0,-5.222105235E-2,-9.165596962E-1,2.104016207E-2,9.182872118E-1
1.065560542E0,-3.851823509E-2,-1.020962477E0,1.801271737E-2,1.021847587E0
1.075535792E0,-2.894071117E-2,-1.115612626E0,1.360758301E-2,1.116070904E0
1.085510792E0,-1.201009378E-2,-1.184054375E0,7.375845686E-3,1.184138255E0
1.095486792E0,3.818404162E-3,-1.225385070E0,2.355787903E-3,1.225393284E0
1.105461792E0,1.726859063E-2,-1.236612439E0,-6.653293967E-3,1.236750903E0
1.115437792E0,3.341826797E-2,-1.218807340E0,-1.145124435E-2,1.219319172E0
1.125413792E0,4.995223880E-2,-1.179214478E0,-1.969487593E-2,1.180436317E0
1.135388792E0,6.747077405E-2,-1.122201085E0,-2.357403561E-2,1.124474684E0
1.145364792E0,8.300775290E-2,-1.057743073E0,-2.729002386E-2,1.061346051E0
1.155339792E0,9.360527247E-2,-9.950088859E-1,-2.680239826E-2,9.997614708E-1
1.165315792E0,1.011693105E-1,-9.415068626E-1,-2.400214598E-2,9.472309670E-1
1.175291792E0,1.047296897E-1,-9.044892192E-1,-2.301784232E-2,9.108231862E-1
1.185266792E0,1.035480648E-1,-8.914375305E-1,-1.718394272E-2,8.975958781E-1
1.195242792E0,1.027824059E-1,-8.974038363E-1,-1.189889945E-2,9.033490201E-1
1.205218792E0,9.671977907E-2,-9.256158471E-1,-3.780252300E-3,9.306630445E-1
1.215193792E0,8.864773810E-2,-9.707362056E-1,2.376710065E-3,9.747783600E-1
1.225169792E0,7.401347160E-2,-1.016463757E0,7.732709870E-3,1.019184163E0
1.235144792E0,6.230808049E-2,-1.067584753E0,1.562285796E-2,1.069515580E0
1.245120792E0,4.704346135E-2,-1.113253593E0,2.183886617E-2,1.114461119E0
1.255096792E0,2.871345915E-2,-1.149377704E0,2.790820785E-2,1.150074970E0
1.265071792E0,1.609761454E-2,-1.161896586E0,2.701416612E-2,1.162322062E0
1.275047792E0,1.641709823E-3,-1.153613567E0,2.629058436E-2,1.153914274E0
1.285022792E0,-9.464204311E-3,-1.119233489E0,2.673879638E-2,1.119592844E0
1.294998792E0,-1.844864525E-2,-1.064452291E0,2.161327377E-2,1.064831520E0
1.304974792E0,-3.042973392E-2,-9.860128164E-1,1.527095772E-2,9.866004485E-1
1.314949792E0,-3.657817096E-2,-8.984153271E-1,1.049750671E-2,8.992209184E-1
1.324925792E0,-3.927142918E-2,-8.075445294E-1,2.141573466E-3,8.085016998E-1
1.334901792E0,-4.643799365E-2,-7.200631499E-1,-1.119733788E-3,7.215598942E-1
1.344876792E0,-4.746619239E-2,-6.401453614E-1,-1.084758807E-2,6.419943873E-1
1.354852792E0,-4.834024236E-2,-5.745935440E-1,-2.098064870E-2,5.770049458E-1
1.364827792E0,-5.103882402E-2,-5.250459313E-1,-2.451990917E-2,5.280903498E-1
1.374803792E0,-5.158823356E-2,-4.852455556E-1,-2.884647995E-2,4.888319901E-1
1.384779792E0,-5.027244613E-2,-4.523327649E-1,-3.212329000E-2,4.562501011E-1
1.394754792E0,-4.853367060E-2,-4.478597343E-1,-2.962338366E-2,4.514547637E-1
1.404730792E0,-4.681272432E-2,-4.451554418E-1,-3.076895140E-2,4.486663870E-1
1.414706792E0,-3.906905279E-2,-4.502271712E-1,-2.733347379E-2,4.527449783E-1
1.424681792E0,-3.647852316E-2,-4.646313787E-1,-2.289990708E-2,4.666234096E-1
1.434657792E0,-2.955084294E-2,-4.564280212E-1,-1.798025146E-2,4.577369117E-1
1.444632792E0,-2.224955708E-2,-4.326797128E-1,-6.581754424E-3,4.333013918E-1
1.454608792E0,-1.490322687E-2,-4.048880339E-1,3.009886481E-3,4.051734018E-1
1.464584792E0,-3.105616663E-3,-3.557622731E-1,7.270434871E-3,3.558501075E-1
1.474559792E0,3.977326676E-3,-2.925441563E-1,1.373872161E-2,2.928935899E-1
1.484535792E0,1.650997438E-2,-2.180084586E-1,1.829847693E-2,2.193971320E-1
1.494510792E0,3.070675395E-2,-1.345098466E-1,2.413506247E-2,1.400653590E-1
1.504486792E0,4.136890173E-2,-3.729186580E-2,2.501072548E-2,6.105412086E-2
1.514462792E0,4.492768273E-2,5.531237274E-2,2.805445157E-2,7.658333700E-2
1.524437792E0,5.367098376E-2,1.460737735E-1,2.492522262E-2,1.576051666E-1
1.534413792E0,5.449283496E-2,2.242969424E-1,2.518381737E-2,2.321913264E-1
1.544389792E0,6.008204818E-2,2.871697843E-1,1.779524609E-2,2.939268758E-1
1.554364792E0,6.030255556E-2,3.291990161E-1,9.941848926E-3,3.348241789E-1
1.564340792E0,5.678546056E-2,3.638718128E-1,6.258135661E-3,3.683292670E-1
1.574315792E0,5.408821255E-2,3.860961497E-1,-1.172083896E-3,3.898681127E-1
1.584291792E0,4.532075673E-2,4.008139670E-1,-5.763631314E-3,4.034092544E-1
1.594267792E0,3.974916041E-2,4.047085941E-1,-1.142284833E-2,4.068163263E-1
1.604242792E0,3.091925196E-2,4.127388597E-1,-1.580487564E-2,4.141970069E-1
1.614218792E0,2.029217407E-2,4.122147262E-1,-1.810717769E-2,4.131109085E-1
1.624194792E0,1.124799810E-2,4.229595959E-1,-1.906091720E-2,4.235382578E-1
1.634169792E0,-3.111233935E-3,4.473160803E-1,-2.001938969E-2,4.477746436E-1
1.644145792E0,-1.310706325E-2,4.864506125E-1,-1.656760462E-2,4.869091076E-1
1.654120792E0,-2.384013496E-2,5.357212424E-1,-1.246500481E-2,5.363962882E-1
1.664096792E0,-2.974657342E-2,5.936836600E-1,-6.895332597E-3,5.944684116E-1
1.674072792E0,-4.231376573E-2,6.546341181E-1,-7.298801094E-3,6.560408187E-1
1.684047792E0,-4.927707464E-2,7.170966268E-1,-3.568162210E-3,7.187965873E-1
1.694023792E0,-5.787109584E-2,7.804963589E-1,-2.564416733E-3,7.826430899E-1
1.703998792E0,-6.302970648E-2,8.415412903E-1,-2.619219478E-3,8.439024514E-1
1.713974792E0,-6.404677033E-2,8.976530433E-1,-1.474060118E-3,8.999361909E-1
1.723950792E0,-6.068948284E-2,9.430989623E-1,4.777265713E-4,9.450497840E-1
1.733925792E0,-6.215102598E-2,9.758664966E-1,-3.842186648E-3,9.778511807E-1
1.743901792E0,-6.107776985E-2,9.914968610E-1,-4.738606978E-3,9.933876251E-1
1.753877792E0,-5.751605704E-2,9.980348945E-1,-4.138863180E-3,9.996993936E-1
1.763852792E0,-5.425518379E-2,9.914906621E-1,-7.042193785E-3,9.929989680E-1
1.773828792E0,-4.864683002E-2,9.832423329E-1,-7.276285440E-3,9.844719111E-1
1.783803792E0,-4.271341115E-2,9.739924669E-1,-6.242672447E-3,9.749485792E-1
1.793779792E0,-3.475429118E-2,9.565767050E-1,-7.173713762E-3,9.572347233E-1
1.803755792E0,-2.501075529E-2,9.452943206E-1,-5.811404437E-3,9.456429891E-1
1.813730792E0,-1.635255292E-2,9.373655319E-1,-2.416140400E-3,9.375112715E-1
1.823706792E0,-4.508004989E-3,9.383890629E-1,1.087309793E-3,9.384005209E-1
1.833682792E0,4.103592597E-3,9.504643679E-1,3.783494234E-3,9.504807567E-1
1.843657792E0,1.629451290E-2,9.691202044E-1,7.224399596E-3,9.692841037E-1
1.853633792E0,2.375003323E-2,9.908306003E-1,1.111368090E-2,9.911775100E-1
1.863608792E0,3.442173451E-2,1.015298128E0,1.635629684E-2,1.016013127E0
1.873584792E0,4.021597281E-2,1.032885313E0,1.554270089E-2,1.033784779E0
1.883560792E0,4.467927292E-2,1.047973514E0,1.899163052E-2,1.049097424E0
1.893535792E0,4.942209646E-2,1.053637862E0,1.617134362E-2,1.054920282E0
1.903511792E0,4.823015630E-2,1.050261021E0,1.873536035E-2,1.051534770E0
1.913486792E0,4.673985392E-2,1.041069746E0,1.359173097E-2,1.042207064E0
1.923462792E0,4.676070809E-2,1.015676022E0,1.212936733E-2,1.016824206E0
1.933438792E0,4.061492905E-2,9.799004793E-1,7.895472459E-3,9.807736030E-1
1.943413792E0,3.519078717E-2,9.398301244E-1,3.138824366E-3,9.404939694E-1
1.953389792E0,2.616613358E-2,8.930042982E-1,1.403717324E-4,8.933875771E-1
1.963365792E0,1.695826650E-2,8.448451757E-1,-2.922407351E-3,8.450204105E-1
1.973340792E0,8.328825235E-3,7.966741920E-1,-9.300411679E-3,7.967720095E-1
1.983316792E0,4.389213864E-4,7.529064417E-1,-1.341204531E-2,7.530260192E-1
1.993291792E0,-1.053090487E-2,7.157436609E-1,-1.112572197E-2,7.159075847E-1
2.003267792E0,-2.178420871E-2,6.851918101E-1,-1.250532083E-2,6.856520630E-1
2.013243792E0,-2.914065868E-2,6.596627831E-1,-1.479776949E-2,6.604719066E-1
2.023218792E0,-3.455522656E-2,6.364021301E-1,-9.811902419E-3,6.374150989E-1
2.033194792E0,-4.252393544E-2,6.180531979E-1,-7.329836488E-3,6.195577188E-1
2.043170792E0,-4.519742355E-2,5.991001725E-1,-6.399061531E-3,6.008367264E-1
2.053145792E0,-4.915807769E-2,5.808237195E-1,-1.473811455E-3,5.829021203E-1
2.063121792E0,-5.217967555E-2,5.570866466E-1,-1.731359866E-3,5.595277008E-1
2.073096792E0,-5.160363391E-2,5.333605409E-1,-7.563764229E-4,5.358516340E-1
2.083076542E0,-4.749272019E-2,4.943808317E-1,-3.336985130E-3,4.966679985E-1
2.093052542E0,-4.476484284E-2,4.514302015E-1,1.788267866E-3,4.536477884E-1
2.103027542E0,-4.797067866E-2,3.870721459E-1,7.012465037E-3,3.900964071E-1
2.113003542E0,-5.575003847E-2,3.067394793E-1,1.395266317E-2,3.120766761E-1
2.122978542E0,-5.719060078E-2,2.392436415E-1,1.579709351E-2,2.464910404E-1
2.132954542E0,-5.141766742E-2,1.835225970E-1,1.236214861E-2,1.909899024E-1
2.142930542E0,-3.959370404E-2,1.342396289E-1,4.748173058E-3,1.400374397E-1
2.152905542E0,-2.761214226E-2,8.617276698E-2,-5.629695952E-4,9.049029288E-2
2.162881542E0,-2.233550511E-2,3.369417042E-2,-2.704601735E-3,4.051526600E-2
2.172857542E0,-1.666403748E-2,-2.581576258E-2,1.221430488E-3,3.075118917E-2
2.182832542E0,-6.919695064E-3,-8.191160858E-2,4.299283028E-3,8.231571924E-2
2.192808542E0,-4.552411381E-3,-1.160472110E-1,1.849973574E-3,1.161512033E-1
2.202783542E0,3.534347750E-3,-1.335606575E-1,-3.671696875E-3,1.336578550E-1
2.212759542E0,1.709622890E-2,-1.554491669E-1,-8.800412528E-3,1.566338782E-1
2.222735542E0,3.308559209E-2,-1.820726395E-1,-1.098328363E-2,1.853799746E-1
2.232710542E0,4.410841316E-2,-2.180407643E-1,-1.243736967E-2,2.228048814E-1
2.242686542E0,4.754666239E-2,-2.592540681E-1,-8.612577803E-3,2.637186634E-1
2.252662542E0,5.161491036E-2,-3.047946692E-1,-5.421844311E-3,3.091816387E-1
2.262637542E0,5.076983199E-2,-3.489193916E-1,-4.202202428E-3,3.526187406E-1
2.272613542E0,5.245507881E-2,-3.928290606E-1,-2.595517319E-3,3.963242900E-1
2.282588542E0,5.560839921E-2,-4.374380112E-1,-6.740584970E-3,4.410099128E-1
2.292564542E0,6.012511998E-2,-4.927712977E-1,-4.763720557E-3,4.964486629E-1
2.302540542E0,5.832992867E-2,-5.482518673E-1,-1.491347328E-3,5.513480885E-1
2.312515542E0,5.218175426E-2,-6.040254235E-1,5.432072096E-3,6.062995589E-1
2.322491542E0,4.943151772E-2,-6.495378613E-1,9.264484048E-3,6.514819560E-1
2.332467542E0,4.081326351E-2,-6.875038743E-1,9.552372620E-3,6.887804784E-1
2.342442542E0,3.348257765E-2,-7.225327492E-1,8.657875471E-3,7.233599487E-1
2.352418542E0,2.624597214E-2,-7.521407008E-1,1.040091272E-2,7.526703554E-1
2.362393542E0,2.481100336E-2,-7.840868235E-1,5.437050946E-3,7.844981161E-1
2.372369542E0,1.821861416E-2,-8.115866184E-1,8.506875485E-3,8.118356509E-1
2.382345542E0,1.210558042E-2,-8.320882916E-1,7.664130069E-3,8.322116372E-1
2.392320542E0,3.579471260E-3,-8.446102142E-1,9.894262068E-3,8.446757502E-1
2.402296542E0,-5.284848623E-3,-8.552888036E-1,1.062701829E-2,8.553711479E-1
2.412271542E0,-1.292465907E-2,-8.664247990E-1,6.191790104E-3,8.665433153E-1
2.422247542E0,-1.713393629E-2,-8.774524331E-1,3.658407368E-3,8.776273287E-1
2.432223542E0,-2.225732431E-2,-8.953254223E-1,3.504948691E-4,8.956021009E-1
2.442198542E0,-2.271155454E-2,-9.157737494E-1,-2.943077590E-3,9.160600616E-1
2.452174542E0,-2.531452850E-2,-9.276764393E-1,-2.996074501E-3,9.280266040E-1
2.462150542E0,-2.878622524E-2,-9.456636906E-1,9.239371866E-5,9.461017234E-1
2.472125542E0,-3.323130682E-2,-9.654203653E-1,-6.458183751E-3,9.660137213E-1
2.482101542E0,-3.576764464E-2,-9.808657765E-1,-1.005097199E-2,9.815691611E-1
2.492076542E0,-3.466243297E-2,-9.970588684E-1,-1.097056177E-2,9.977215165E-1
2.502052542E0,-2.985883318E-2,-1.007045031E0,-1.224933378E-2,1.007562053E0
2.512028542E0,-2.456393652E-2,-1.011901140E0,-1.007086784E-2,1.012249340E0
2.522003542E0,-1.981962845E-2,-1.010557175E0,-6.536214612E-3,1.010772647E0
2.531979542E0,-1.742571406E-2,-1.002590656E0,-6.159377284E-3,1.002760997E0
2.541955542E0,-1.214591786E-2,-9.935259223E-1,-4.254622851E-3,9.936092710E-1
2.551930542E0,-7.723737974E-3,-9.805970192E-1,-5.203383043E-4,9.806275750E-1
2.561906542E0,8.376671467E-4,-9.608358145E-1,-7.224339060E-3,9.608633384E-1
2.571881542E0,9.396534413E-3,-9.406967163E-1,-4.500560462E-4,9.407437534E-1
2.581857542E0,1.629986241E-2,-9.208573103E-1,-5.153007805E-4,9.210017030E-1
2.591833542E0,2.607579343E-2,-8.936632276E-1,1.648711041E-4,8.940435887E-1
2.601808542E0,3.096152842E-2,-8.678573370E-1,3.899915144E-3,8.684182074E-1
2.611784542E0,3.562312201E-2,-8.443229795E-1,1.497477293E-3,8.450754658E-1
2.621760542E0,3.905919939E-2,-8.205289245E-1,3.133129328E-3,8.214640305E-1
2.631735542E0,4.377246276E-2,-8.051382899E-1,5.328189582E-4,8.063274634E-1
2.641711542E0,4.856004193E-2,-7.859061360E-1,-2.084821463E-4,7.874049630E-1
2.651686542E0,4.547503591E-2,-7.605651021E-1,9.206980467E-4,7.619239471E-1
2.661662542E0,4.881301895E-2,-7.398707271E-1,-1.736850012E-3,7.414812339E-1
2.671638542E0,4.625025764E-2,-7.125866413E-1,-8.691921830E-4,7.140865236E-1
2.681613542E0,4.422833025E-2,-6.882739663E-1,-3.148037940E-4,6.896936255E-1
2.691589542E0,3.894781321E-2,-6.568306088E-1,-5.141738802E-5,6.579843338E-1
2.701565542E0,3.725019842E-2,-6.219773293E-1,-3.185241017E-3,6.230999287E-1
2.711540542E0,3.007750772E-2,-5.812256336E-1,-1.042727847E-3,5.820042791E-1
2.721516542E0,2.764828876E-2,-5.387476087E-1,-1.243181992E-3,5.394580236E-1
2.731491542E0,2.326019667E-2,-4.919282198E-1,-2.135606948E-3,4.924824576E-1
2.741467542E0,1.242013462E-2,-4.438914061E-1,-3.258456942E-3,4.440770853E-1
2.751443542E0,2.812248655E-3,-3.935001493E-1,-1.173201948E-3,3.935119472E-1
2.761418542E0,-1.278423588E-3,-3.349277973E-1,-4.142830148E-4,3.349304934E-1
2.771394542E0,-3.468873445E-3,-2.806586921E-1,1.569505781E-3,2.806845167E-1
2.781369542E0,-1.110227033E-2,-2.236079276E-1,7.210594602E-3,2.239994606E-1
2.791345542E0,-7.779976353E-3,-1.709005088E-1,6.937087514E-3,1.712180922E-1
2.801321542E0,-1.391855069E-2,-1.385243088E-1,3.559255973E-3,1.392672915E-1
2.811296542E0,-2.508332208E-2,-1.124533042E-1,2.138459124E-3,1.152366768E-1
2.821272542E0,-3.126045316E-2,-7.751286030E-2,-2.024206799E-3,8.360356964E-2
2.831248542E0,-3.539527580E-2,-3.834548593E-2,-4.556073807E-3,5.238281826E-2
2.841223542E0,-3.329646215E-2,5.006765947E-3,-1.015649177E-3,3.368610456E-2
2.851199542E0,-3.373721614E-2,4.538454860E-2,-9.948764928E-4,5.655923253E-2
2.861174542E0,-3.577142954E-2,7.861090451E-2,1.943921670E-4,8.636728124E-2
2.871150542E0,-3.015402518E-2,1.094332635E-1,-6.843276788E-3,1.137177859E-1
2.881126542E0,-3.811017424E-2,1.415078789E-1,-1.033818442E-2,1.469140675E-1
2.891101542E0,-3.525047377E-2,1.932464391E-1,-1.255872846E-2,1.968362360E-1
2.901077542E0,-3.312636539E-2,2.491303384E-1,-9.263967164E-3,2.514937429E-1
2.911053542E0,-2.398613282E-2,3.009101748E-1,-4.451635294E-3,3.018974742E-1
2.921028542E0,-1.824931242E-2,3.557240665E-1,-6.409368012E-3,3.562495318E-1
2.931004542E0,-1.095917635E-2,4.029379189E-1,-2.140587196E-3,4.030926099E-1
2.940979542E0,-6.712637842E-3,4.462954402E-1,-2.254632767E-3,4.463516134E-1
2.950955542E0,-2.321884502E-3,4.900519848E-1,-5.127650686E-3,4.900843109E-1
2.960931542E0,-3.448016942E-4,5.330670476E-1,-3.365844022E-3,5.330777852E-1
2.970906542E0,6.928291172E-3,5.761689544E-1,-9.655370377E-4,5.762114173E-1
2.980882542E0,1.024434529E-2,6.116701961E-1,-2.775462344E-4,6.117560399E-1
2.990858542E0,1.637547649E-2,6.386738420E-1,2.859124914E-3,6.388901371E-1
3.000833542E0,1.838253625E-2,6.539861560E-1,-1.677498221E-5,6.542444575E-1
3.010809542E0,1.949440502E-2,6.699033380E-1,-2.482030541E-4,6.701869707E-1
3.020784542E0,2.341650054E-2,6.883597374E-1,-1.805807929E-3,6.887602787E-1
3.030760542E0,1.878526062E-2,7.097129822E-1,-3.274807706E-3,7.099691032E-1
