"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.509849583E-1,2.431810498E-1,1.454321861E0,1.301436126E-1,1.480245405E0
3.609599583E-1,3.922983706E-1,1.305548787E0,2.491091341E-1,1.385788948E0
3.709349583E-1,5.146204233E-1,1.161769867E0,3.322983384E-1,1.313379454E0
3.809099583E-1,6.048755050E-1,1.028294802E0,3.718287051E-1,1.249608403E0
3.908849584E-1,6.562622190E-1,9.084183574E-1,3.621657491E-1,1.177738529E0
4.008599583E-1,6.644676924E-1,8.121232390E-1,3.076346219E-1,1.093480924E0
4.108349583E-1,6.350323558E-1,7.596977949E-1,2.087920010E-1,1.011929312E0
4.208099583E-1,5.707263350E-1,7.688816786E-1,8.041510731E-2,9.609236050E-1
4.307849584E-1,4.878730476E-1,8.276340365E-1,-6.117900088E-2,9.626739215E-1
4.407599584E-1,3.803830743E-1,9.165636301E-1,-1.981853247E-1,1.011957308E0
4.507349583E-1,2.614722550E-1,1.021275640E0,-3.163678050E-1,1.100663554E0
4.607099583E-1,1.327957660E-1,1.118742347E0,-4.028179944E-1,1.196445356E0
4.706849583E-1,8.570412174E-3,1.204743743E0,-4.536342025E-1,1.287348021E0
4.806599584E-1,-1.079868227E-1,1.261078835E0,-4.569855034E-1,1.345665906E0
4.906349583E-1,-2.067766786E-1,1.277150631E0,-4.095803499E-1,1.357065360E0
5.006099583E-1,-3.033839166E-1,1.238552094E0,-3.219093382E-1,1.315172502E0
5.105839584E-1,-3.730216324E-1,1.146852732E0,-1.968120933E-1,1.221945713E0
5.205589583E-1,-4.251410067E-1,1.020930767E0,-5.849150568E-2,1.107459147E0
5.305339583E-1,-4.504217803E-1,8.731494546E-1,8.493889123E-2,9.861462191E-1
5.405089583E-1,-4.607684314E-1,7.172493339E-1,2.146867663E-1,8.791157841E-1
5.504839583E-1,-4.520233274E-1,5.614916086E-1,3.166010082E-1,7.872954423E-1
5.604589584E-1,-4.236939549E-1,4.261801243E-1,3.822939992E-1,7.122462830E-1
5.704339583E-1,-3.791545331E-1,3.197130859E-1,4.050474465E-1,6.403421361E-1
5.804089583E-1,-3.257863820E-1,2.455816120E-1,3.905963302E-1,5.648119935E-1
5.903839583E-1,-2.669231594E-1,1.984176785E-1,3.346515596E-1,4.718148095E-1
6.003589584E-1,-1.977640837E-1,1.810972691E-1,2.470580637E-1,3.646156066E-1
6.103339583E-1,-1.359068304E-1,1.836746186E-1,1.385905594E-1,2.672346819E-1
6.203089583E-1,-7.074859738E-2,1.989955157E-1,1.409524027E-2,2.116677942E-1
6.302839583E-1,-5.205526948E-3,2.301591933E-1,-1.138647422E-1,2.568375582E-1
6.402589583E-1,6.673604250E-2,2.632505596E-1,-2.333789021E-1,3.580785786E-1
6.502339584E-1,1.199556813E-1,2.739179730E-1,-3.308796287E-1,4.459840245E-1
6.602089583E-1,1.529693007E-1,2.329111546E-1,-3.939608634E-1,4.825477953E-1
6.701839583E-1,1.777022183E-1,1.451157629E-1,-3.942443132E-1,4.561416902E-1
6.801589583E-1,1.989534497E-1,4.397397488E-2,-3.523546457E-1,4.070257756E-1
6.901339584E-1,2.068860531E-1,-7.244236767E-2,-2.771290541E-1,3.533415461E-1
7.001089584E-1,1.963375509E-1,-2.024621516E-1,-1.805143505E-1,3.348503957E-1
7.100839583E-1,1.684073061E-1,-3.513307869E-1,-8.150499314E-2,3.980419658E-1
7.200589583E-1,1.240025610E-1,-4.840494096E-1,1.661491767E-2,4.999565197E-1
7.300339583E-1,7.360921800E-2,-5.849016309E-1,1.080047935E-1,5.993273481E-1
7.400089584E-1,9.105596691E-3,-6.687403321E-1,2.093982548E-1,7.008167898E-1
7.499839583E-1,-6.660074741E-2,-7.481693625E-1,3.093305230E-1,8.123290141E-1
7.599579583E-1,-1.444151103E-1,-7.923303843E-1,3.807719350E-1,8.908593763E-1
7.699329584E-1,-2.218963206E-1,-7.761886716E-1,3.995462656E-1,9.007463846E-1
7.799079583E-1,-2.970616519E-1,-7.236825824E-1,3.653925657E-1,8.634082651E-1
7.898829583E-1,-3.735457659E-1,-6.785032749E-1,2.875148058E-1,8.261766741E-1
7.998579583E-1,-4.464681745E-1,-6.546226740E-1,2.018539608E-1,8.176855738E-1
8.098329583E-1,-4.969615042E-1,-6.300500631E-1,1.194075048E-1,8.112903124E-1
8.198079584E-1,-5.196564198E-1,-5.892035365E-1,2.846242115E-2,7.861384811E-1
8.297829583E-1,-5.168231726E-1,-5.731016994E-1,-5.162513629E-2,7.734448294E-1
8.397579583E-1,-4.979012012E-1,-6.065188050E-1,-1.253217310E-1,7.946547699E-1
8.497329583E-1,-4.682433903E-1,-6.849982738E-1,-1.858236045E-1,8.502969597E-1
8.597079584E-1,-4.154797792E-1,-7.634012103E-1,-2.345304340E-1,9.002274042E-1
8.696829583E-1,-3.312443495E-1,-8.572314978E-1,-2.382723242E-1,9.493905204E-1
8.796579583E-1,-2.322352231E-1,-9.747525454E-1,-2.005616874E-1,1.021910326E0
8.896329583E-1,-1.184581146E-1,-1.086741805E0,-1.358676702E-1,1.101589806E0
8.996079583E-1,7.482237183E-3,-1.156510234E0,-6.500655413E-2,1.158359943E0
9.095829584E-1,1.383297592E-1,-1.175024986E0,-1.070955023E-2,1.183187870E0
9.195579583E-1,2.576846778E-1,-1.168086648E0,2.745620906E-2,1.196487214E0
9.295329583E-1,3.498812318E-1,-1.143366814E0,5.052787811E-2,1.196769658E0
9.395079583E-1,4.238491952E-1,-1.092190504E0,6.860514730E-2,1.173556519E0
9.494829584E-1,4.851813614E-1,-1.011685848E0,8.021625131E-2,1.124875040E0
9.594579583E-1,5.172902346E-1,-9.214282632E-1,8.441366255E-2,1.060068346E0
9.694329583E-1,5.192707777E-1,-8.523074985E-1,8.027066290E-2,1.001256007E0
9.794079583E-1,4.845884144E-1,-8.168011904E-1,6.301897019E-2,9.518201020E-1
9.893829583E-1,4.163787961E-1,-7.918634415E-1,2.341140062E-2,8.949676561E-1
9.993569583E-1,3.282921016E-1,-7.822744846E-1,-2.494308352E-2,8.487350769E-1
1.009331958E0,2.180298120E-1,-8.061959147E-1,-6.098454073E-2,8.373816132E-1
1.019306958E0,1.021127999E-1,-8.675410151E-1,-7.919550687E-2,8.771125157E-1
1.029281958E0,-2.158268169E-2,-9.361119866E-1,-7.795021683E-2,9.395997552E-1
1.039256958E0,-1.312431395E-1,-9.900990725E-1,-6.137283519E-2,1.000643573E0
1.049231958E0,-2.331478298E-1,-1.022347927E0,-3.615444526E-2,1.049218918E0
1.059206958E0,-3.194617033E-1,-1.042855620E0,-3.506753128E-3,1.090695155E0
1.069181958E0,-3.908623755E-1,-1.036556721E0,2.708224393E-2,1.108132068E0
1.079156958E0,-4.341901541E-1,-9.925975800E-1,6.024898589E-2,1.085081096E0
1.089131958E0,-4.523846209E-1,-9.062262774E-1,9.099652618E-2,1.016945563E0
1.099106958E0,-4.428877831E-1,-8.011150360E-1,1.183951274E-1,9.230126194E-1
1.109081958E0,-4.084820151E-1,-6.913500428E-1,1.401427090E-1,8.151456418E-1
1.119056958E0,-3.516168892E-1,-5.756969452E-1,1.465106010E-1,6.903091812E-1
1.129031958E0,-2.801403999E-1,-4.552100599E-1,1.362539679E-1,5.515976668E-1
1.139006958E0,-1.986026466E-1,-3.584688604E-1,1.129843295E-1,4.250980990E-1
1.148981958E0,-1.101632640E-1,-2.980968356E-1,7.466758788E-2,3.264550763E-1
1.158956958E0,-2.321717702E-2,-2.603622377E-1,3.131478280E-2,2.632644065E-1
1.168931958E0,6.418889761E-2,-2.470831275E-1,-1.757255942E-2,2.558888065E-1
1.178906958E0,1.473514289E-1,-2.535953522E-1,-6.053920090E-2,2.994796171E-1
1.188881958E0,2.176127583E-1,-2.774242163E-1,-9.668528289E-2,3.656057334E-1
1.198856958E0,2.825587392E-1,-3.107856512E-1,-1.228324696E-1,4.376242426E-1
1.208831958E0,3.336450458E-1,-3.410755098E-1,-1.373836398E-1,4.965136296E-1
1.218806958E0,3.581882119E-1,-3.540182114E-1,-1.451400965E-1,5.241119506E-1
1.228781958E0,3.734733760E-1,-3.486567140E-1,-1.421893835E-1,5.303411049E-1
1.238755958E0,3.675347865E-1,-3.164971769E-1,-1.265108138E-1,5.012556915E-1
1.248730958E0,3.499588370E-1,-2.492196709E-1,-1.002273411E-1,4.411656739E-1
1.258705958E0,3.146980703E-1,-1.539163291E-1,-6.437452883E-2,3.561870180E-1
1.268680958E0,2.694125175E-1,-3.776776046E-2,-2.627374977E-2,2.733126749E-1
1.278655958E0,2.067536712E-1,9.280942380E-2,1.985752769E-2,2.274972332E-1
1.288630958E0,1.388626695E-1,2.279461026E-1,5.752876028E-2,2.730418007E-1
1.298605958E0,5.557629839E-2,3.514254391E-1,8.951465040E-2,3.668806847E-1
1.308580208E0,-2.707449906E-2,4.681641161E-1,1.116833985E-1,4.820620807E-1
1.318555208E0,-1.128085777E-1,5.512329340E-1,1.204507947E-1,5.754058713E-1
1.328530208E0,-1.934340447E-1,5.978329182E-1,1.184450835E-1,6.394139235E-1
1.338505208E0,-2.640720010E-1,6.213217378E-1,1.128428578E-1,6.844766133E-1
1.348480208E0,-3.214741647E-1,6.238955855E-1,9.392368793E-2,7.081052177E-1
1.358455208E0,-3.651260436E-1,6.042129397E-1,6.925642490E-2,7.093565793E-1
1.368430208E0,-3.898287416E-1,5.693915486E-1,4.313162714E-2,6.913996823E-1
1.378405208E0,-3.950437307E-1,5.330082774E-1,1.437029056E-2,6.635991849E-1
1.388380208E0,-3.733783364E-1,5.141925812E-1,-1.522280462E-2,6.356391480E-1
1.398355208E0,-3.310985267E-1,5.158442855E-1,-3.923093528E-2,6.142154569E-1
1.408330208E0,-2.744626105E-1,5.344774723E-1,-5.433328450E-2,6.032810280E-1
1.418305208E0,-1.956101507E-1,5.786481500E-1,-5.980741233E-2,6.137376794E-1
1.428280208E0,-1.027625203E-1,6.470424533E-1,-6.146732718E-2,6.580291059E-1
1.438255208E0,-7.573952433E-3,7.352734804E-1,-5.969525874E-2,7.377316448E-1
1.448230208E0,8.941198140E-2,8.294839263E-1,-5.095490813E-2,8.358435793E-1
1.458205208E0,1.790710390E-1,9.199872017E-1,-3.931103647E-2,9.380768870E-1
1.468179208E0,2.599351406E-1,9.987003207E-1,-2.558799461E-2,1.032290344E0
1.478154208E0,3.219441772E-1,1.057967067E0,-1.275049336E-2,1.105940750E0
1.488129208E0,3.679101467E-1,1.091423035E0,-4.242483061E-3,1.151772597E0
1.498104208E0,3.891440630E-1,1.096768260E0,8.446414024E-3,1.163789096E0
1.508079208E0,3.865505159E-1,1.068873525E0,8.412740193E-3,1.136654163E0
1.518054208E0,3.602733910E-1,1.021641850E0,8.422327228E-3,1.083337400E0
1.528029208E0,3.123268783E-1,9.666351676E-1,-6.783143617E-3,1.015863001E0
1.538004208E0,2.459318787E-1,8.984500170E-1,-2.125156485E-2,9.317438226E-1
1.547979208E0,1.653487384E-1,8.423606753E-1,-3.886800632E-2,8.593150962E-1
1.557954208E0,8.512552828E-2,7.923930883E-1,-5.176116526E-2,7.986315673E-1
1.567929208E0,5.003998056E-3,7.711569667E-1,-6.550045311E-2,7.739498799E-1
1.577904208E0,-7.790579647E-2,7.639049292E-1,-6.990799308E-2,7.710429180E-1
1.587879208E0,-1.526364237E-1,7.867575884E-1,-7.290747017E-2,8.047365283E-1
1.597854208E0,-2.175136954E-1,8.239779472E-1,-6.656435132E-2,8.547997883E-1
1.607829208E0,-2.628411055E-1,8.727045059E-1,-5.149009451E-2,9.128799654E-1
1.617804208E0,-2.935431004E-1,9.197878838E-1,-3.649969399E-2,9.661829695E-1
1.627779208E0,-3.068528473E-1,9.616602659E-1,-1.005536504E-2,1.009480187E0
1.637754208E0,-3.054525554E-1,9.851861000E-1,1.795309968E-2,1.031608079E0
1.647729208E0,-2.875584066E-1,9.854129553E-1,4.382053763E-2,1.027447697E0
1.657704208E0,-2.542638481E-1,9.608737826E-1,6.407946348E-2,9.960093916E-1
1.667679208E0,-2.068479955E-1,9.101152420E-1,7.969672233E-2,9.367216313E-1
1.677654208E0,-1.549480557E-1,8.406618237E-1,8.649017662E-2,8.591866808E-1
1.687629208E0,-9.692241251E-2,7.457640767E-1,8.731379360E-2,7.570876506E-1
1.697604208E0,-3.269389272E-2,6.513741612E-1,7.697806507E-2,6.567212583E-1
1.707578208E0,2.967913635E-2,5.549224615E-1,5.973979458E-2,5.589173754E-1
1.717553208E0,9.071559459E-2,4.653468132E-1,3.281656653E-2,4.752408891E-1
1.727528208E0,1.442255378E-1,3.921872973E-1,6.558555178E-3,4.179173322E-1
1.737503208E0,1.935065389E-1,3.317551017E-1,-2.598687075E-2,3.849435615E-1
1.747478208E0,2.365354747E-1,2.935317755E-1,-5.719481036E-2,3.812888411E-1
1.757453208E0,2.617814243E-1,2.688037753E-1,-8.334411681E-2,3.843581995E-1
1.767428208E0,2.788801491E-1,2.612076104E-1,-1.027208567E-1,3.956704787E-1
1.777403208E0,2.831284106E-1,2.564056814E-1,-1.065997481E-1,3.965716538E-1
1.787378208E0,2.755587101E-1,2.499326617E-1,-1.048263013E-1,3.865067807E-1
1.797353208E0,2.518986464E-1,2.422039062E-1,-9.400188178E-2,3.618729252E-1
1.807328208E0,2.131284922E-1,2.260250747E-1,-6.869554520E-2,3.181668847E-1
1.817303208E0,1.670137346E-1,1.883698404E-1,-4.259976372E-2,2.553263092E-1
1.827278208E0,1.146866605E-1,1.423732340E-1,-5.142474081E-3,1.828923533E-1
1.837253208E0,4.873560742E-2,8.215729147E-2,2.567669377E-2,9.891548198E-2
1.847228208E0,-1.389462221E-2,1.025521196E-4,5.776186660E-2,5.940963118E-2
1.857203208E0,-8.072105795E-2,-8.543285728E-2,8.354260027E-2,1.442013466E-1
1.867178208E0,-1.400833875E-1,-1.714850664E-1,9.937632829E-2,2.427058674E-1
1.877153208E0,-1.950837970E-1,-2.602271736E-1,1.120833308E-1,3.440036958E-1
1.887128208E0,-2.428288907E-1,-3.369127214E-1,1.130715683E-1,4.304198317E-1
1.897103208E0,-2.755330503E-1,-4.031681716E-1,1.024868339E-1,4.989655174E-1
1.907078208E0,-2.926749885E-1,-4.525742233E-1,8.455185592E-2,5.455557651E-1
1.917053208E0,-2.952132523E-1,-4.876536429E-1,6.132350489E-2,5.733389155E-1
1.927027208E0,-2.794169784E-1,-5.060682893E-1,3.418937698E-2,5.790922851E-1
1.937002208E0,-2.476979345E-1,-5.142223835E-1,6.827261299E-3,5.708112980E-1
1.946977208E0,-2.054091543E-1,-5.186803937E-1,-1.639002562E-2,5.581137020E-1
1.956952208E0,-1.512745470E-1,-5.213035941E-1,-3.414132446E-2,5.438814722E-1
1.966927208E0,-8.935915679E-2,-5.320330858E-1,-4.738936946E-2,5.415625685E-1
1.976902208E0,-1.948580332E-2,-5.561530590E-1,-5.266376212E-2,5.589806736E-1
1.986877208E0,4.511436820E-2,-5.890437961E-1,-5.509304255E-2,5.933322368E-1
1.996852208E0,1.123679727E-1,-6.342999339E-1,-4.787667841E-2,6.459528960E-1
2.006827208E0,1.673822403E-1,-6.880983114E-1,-3.559007496E-2,7.090576521E-1
2.016802208E0,2.159729451E-1,-7.538126111E-1,-2.360105515E-2,7.844965108E-1
2.026777208E0,2.547211051E-1,-8.152920008E-1,-8.561070077E-3,8.541997306E-1
2.036752208E0,2.742447257E-1,-8.734943271E-1,5.924129859E-3,9.155531685E-1
2.046727208E0,2.792456448E-1,-9.276621938E-1,1.174708270E-2,9.688515211E-1
2.056702208E0,2.685895264E-1,-9.696671367E-1,1.701108553E-2,1.006322049E0
2.066677208E0,2.438831776E-1,-9.861832857E-1,1.011599135E-2,1.015942326E0
2.076652208E0,2.056108862E-1,-9.918107986E-1,5.237080157E-3,1.012912594E0
2.086627208E0,1.561593413E-1,-9.835574031E-1,1.390571706E-3,9.958779236E-1
2.096602208E0,1.013701260E-1,-9.639037848E-1,-7.320361678E-3,9.692471287E-1
2.106577208E0,3.608801216E-2,-9.373078942E-1,-1.689421386E-2,9.381544903E-1
2.116552208E0,-2.348530479E-2,-9.068157673E-1,-2.074381337E-2,9.073569866E-1
2.126527208E0,-8.861400932E-2,-8.759244680E-1,-1.694769040E-2,8.805585390E-1
2.136502208E0,-1.411238164E-1,-8.548833132E-1,-1.372739673E-2,8.665620879E-1
2.146477208E0,-1.888226271E-1,-8.400092721E-1,-5.478939041E-3,8.609875612E-1
2.156452208E0,-2.270845324E-1,-8.363085389E-1,7.532733493E-3,8.666233895E-1
2.166426208E0,-2.517478168E-1,-8.396979570E-1,2.493143082E-2,8.769784482E-1
2.176401208E0,-2.624973953E-1,-8.505833745E-1,3.889944404E-2,8.910163445E-1
2.186376208E0,-2.585377693E-1,-8.653772473E-1,5.505560711E-2,9.048484283E-1
2.196351208E0,-2.386980206E-1,-8.802406192E-1,6.409198046E-2,9.142800854E-1
2.206326208E0,-2.101846784E-1,-8.858985305E-1,7.092240453E-2,9.132490311E-1
2.216301208E0,-1.689962298E-1,-8.822363615E-1,6.830877811E-2,9.008700308E-1
2.226276208E0,-1.164553612E-1,-8.655893207E-1,6.307306141E-2,8.756625687E-1
2.236251208E0,-6.027651578E-2,-8.353602886E-1,4.848878458E-2,8.389345817E-1
2.246226208E0,-4.139744677E-3,-7.943896651E-1,2.900228277E-2,7.949296887E-1
2.256201208E0,5.475020409E-2,-7.377079725E-1,7.061566226E-3,7.397705748E-1
2.266176208E0,1.081105024E-1,-6.839722991E-1,-2.166243643E-2,6.928024594E-1
2.276151208E0,1.597968638E-1,-6.227829456E-1,-4.597283527E-2,6.445984305E-1
2.286126208E0,1.975183785E-1,-5.641348362E-1,-6.484408677E-2,6.012207405E-1
2.296101208E0,2.237726152E-1,-5.088627934E-1,-7.814550400E-2,5.613575025E-1
2.306076208E0,2.380175292E-1,-4.636100829E-1,-8.519544452E-2,5.280576833E-1
2.316055375E0,2.414586097E-1,-4.288222790E-1,-8.276104927E-2,4.990392754E-1
2.326030375E0,2.296760827E-1,-3.958302140E-1,-7.489316911E-2,4.637258329E-1
2.336005375E0,2.034226358E-1,-3.717560470E-1,-5.858450010E-2,4.278030749E-1
2.345980375E0,1.713684797E-1,-3.494913280E-1,-3.682913259E-2,3.909830293E-1
2.355955375E0,1.264779717E-1,-3.233579993E-1,-1.656673849E-2,3.476082995E-1
2.365930375E0,7.942372561E-2,-2.970218360E-1,8.199988864E-3,3.075668043E-1
2.375905375E0,2.773736604E-2,-2.566453815E-1,2.997931838E-2,2.598749177E-1
2.385879375E0,-2.777970210E-2,-2.109246999E-1,5.229769647E-2,2.190798711E-1
2.395854375E0,-7.732221484E-2,-1.539996415E-1,6.815788895E-2,1.853108532E-1
2.405829375E0,-1.260675788E-1,-8.882919699E-2,7.360021025E-2,1.708819815E-1
2.415804375E0,-1.669391096E-1,-1.764823310E-2,7.693901658E-2,1.846611456E-1
2.425779375E0,-1.974158138E-1,5.261996761E-2,7.563940436E-2,2.178604692E-1
2.435754375E0,-2.215624303E-1,1.276369542E-1,6.539768726E-2,2.639279449E-1
2.445729375E0,-2.307690233E-1,2.032873482E-1,5.446841940E-2,3.123249858E-1
2.455704375E0,-2.271324694E-1,2.655576468E-1,3.754402697E-2,3.514535195E-1
2.465679375E0,-2.125761211E-1,3.182154298E-1,2.166059613E-2,3.832999458E-1
2.475654375E0,-1.895728111E-1,3.609993756E-1,7.508292794E-3,4.078170844E-1
2.485629375E0,-1.499058604E-1,3.960986137E-1,-5.212489050E-3,4.235481659E-1
2.495604375E0,-1.068217829E-1,4.250293076E-1,-1.205734536E-2,4.384132585E-1
2.505579375E0,-5.859093741E-2,4.417299330E-1,-1.697474718E-2,4.459219368E-1
2.515554375E0,-8.467583917E-3,4.557722509E-1,-2.202623151E-2,4.563827336E-1
2.525529375E0,4.413666204E-2,4.728254974E-1,-1.791494898E-2,4.752188352E-1
2.535504375E0,9.167994559E-2,4.942460954E-1,-1.781428233E-2,5.029928070E-1
2.545479375E0,1.383888721E-1,5.210207701E-1,-1.405271329E-2,5.392695073E-1
2.555454375E0,1.747727096E-1,5.565862060E-1,-1.112350263E-2,5.834873066E-1
2.565429375E0,2.046187371E-1,6.001044512E-1,-1.143824868E-2,6.341332773E-1
2.575404375E0,2.219993174E-1,6.483484507E-1,-1.581328921E-2,6.854848434E-1
2.585379375E0,2.251730561E-1,6.990366578E-1,-1.661178283E-2,7.345958790E-1
2.595354375E0,2.167049944E-1,7.524148822E-1,-2.234716713E-2,7.833189679E-1
2.605329375E0,1.974513233E-1,8.018654585E-1,-3.102361411E-2,8.264004497E-1
2.615303375E0,1.645043045E-1,8.439484835E-1,-3.460503370E-2,8.605278713E-1
2.625278375E0,1.244145110E-1,8.744668365E-1,-4.205660522E-2,8.842737001E-1
2.635253375E0,7.658813894E-2,8.907976151E-1,-4.466783255E-2,8.951990557E-1
2.645228375E0,2.373366803E-2,9.025927186E-1,-4.590706155E-2,9.040709933E-1
2.655203375E0,-2.507302165E-2,9.002912045E-1,-4.610759765E-2,9.018197269E-1
2.665178375E0,-7.790064067E-2,8.935650587E-1,-4.050563276E-2,8.978684370E-1
2.675153375E0,-1.231032759E-1,8.822090626E-1,-2.826121822E-2,8.912047706E-1
2.685128375E0,-1.618044972E-1,8.685436845E-1,-2.066588774E-2,8.837284120E-1
2.695103375E0,-1.876100004E-1,8.558675647E-1,-9.354109876E-3,8.762387231E-1
2.705078375E0,-2.057817131E-1,8.493862748E-1,6.140266545E-3,8.739798969E-1
2.715053375E0,-2.084496617E-1,8.476959467E-1,1.955700666E-2,8.731678854E-1
2.725028375E0,-2.017122656E-1,8.540039062E-1,2.908746526E-2,8.779843909E-1
2.735003375E0,-1.821023524E-1,8.613808751E-1,3.675363958E-2,8.811861942E-1
2.744978375E0,-1.534137428E-1,8.733206987E-1,4.051657766E-2,8.876183934E-1
2.754953375E0,-1.157001704E-1,8.868636489E-1,4.061404616E-2,8.953005986E-1
2.764928375E0,-7.181189209E-2,8.980465531E-1,3.564351425E-2,9.016180009E-1
2.774903375E0,-2.146616019E-2,8.999153376E-1,2.546384931E-2,9.005314089E-1
2.784878375E0,2.377480641E-2,8.896643519E-1,1.157002617E-2,8.900571701E-1
2.794853375E0,6.767568737E-2,8.713220954E-1,-2.823294606E-3,8.739508931E-1
2.804828375E0,1.051519662E-1,8.388599753E-1,-1.793715730E-2,8.456150045E-1
2.814803375E0,1.385320276E-1,7.973766923E-1,-2.985320613E-2,8.098715491E-1
2.824778375E0,1.681124419E-1,7.444495559E-1,-4.579792172E-2,7.645681029E-1
2.834752375E0,1.867833287E-1,6.871454716E-1,-5.361429974E-2,7.140948145E-1
2.844727375E0,1.944272816E-1,6.254132986E-1,-5.825706571E-2,6.575238761E-1
2.854702375E0,1.879153252E-1,5.714371800E-1,-6.131224334E-2,6.046584254E-1
2.864677375E0,1.803059578E-1,5.191584229E-1,-5.832643062E-2,5.526641648E-1
2.874652375E0,1.589726955E-1,4.762288332E-1,-5.225016177E-2,5.047735125E-1
2.884627375E0,1.325271428E-1,4.434779584E-1,-4.049998894E-2,4.646250018E-1
2.894602375E0,9.897635877E-2,4.216014445E-1,-2.851177007E-2,4.340011735E-1
2.904577375E0,6.032095850E-2,3.996655345E-1,-1.346800290E-2,4.044163011E-1
2.914552375E0,1.910960488E-2,3.871143162E-1,-8.135754615E-5,3.875857034E-1
2.924527375E0,-1.902802102E-2,3.658065200E-1,1.319317333E-2,3.665385866E-1
2.934502375E0,-5.947504565E-2,3.426330388E-1,2.672735788E-2,3.487822128E-1
2.944477375E0,-9.789985418E-2,3.174773455E-1,3.500527516E-2,3.340682799E-1
2.954452375E0,-1.272689253E-1,2.783184946E-1,4.381288216E-2,3.091571322E-1
2.964427375E0,-1.517610997E-1,2.330803126E-1,4.768680409E-2,2.821912380E-1
2.974402375E0,-1.661536247E-1,1.704049408E-1,5.196730420E-2,2.436092600E-1
2.984377375E0,-1.738562435E-1,1.089461222E-1,4.843126237E-2,2.108099574E-1
2.994352375E0,-1.761196554E-1,3.512489796E-2,4.826029018E-2,1.859595307E-1
3.004327375E0,-1.621707976E-1,-3.532219678E-2,4.374508560E-2,1.716410723E-1
3.014302375E0,-1.442330778E-1,-1.023137495E-1,3.573749959E-2,1.804118980E-1
3.024277375E0,-1.176213026E-1,-1.693755239E-1,2.726470493E-2,2.080052958E-1
3.034252375E0,-8.493659645E-2,-2.264465243E-1,1.919532754E-2,2.426122717E-1
