"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.253942042E0,-2.034342140E-1,-1.162184596E0,4.536411166E-2,1.180727072E0
1.263917042E0,-2.418100983E-1,-1.055988073E0,5.431047082E-2,1.084680857E0
1.273893042E0,-2.763880193E-1,-9.350497127E-1,6.526876986E-2,9.772248025E-1
1.283868042E0,-3.004377186E-1,-8.167952299E-1,7.005846500E-2,8.731125122E-1
1.293843042E0,-3.140386045E-1,-7.183382511E-1,6.948439032E-2,7.870566489E-1
1.303819042E0,-3.192684948E-1,-6.559590697E-1,7.296727598E-2,7.331704415E-1
1.313794042E0,-3.179043531E-1,-6.363341808E-1,6.906799972E-2,7.146710824E-1
1.323770042E0,-3.085222840E-1,-6.556977630E-1,6.677741557E-2,7.277257583E-1
1.333745042E0,-2.923921645E-1,-7.096031308E-1,6.486726552E-2,7.702191527E-1
1.343720042E0,-2.620528936E-1,-7.906100750E-1,6.118997186E-2,8.351528138E-1
1.353696042E0,-2.320578098E-1,-8.798826933E-1,5.290110782E-2,9.115058465E-1
1.363671042E0,-1.902097017E-1,-9.600589871E-1,5.137564614E-2,9.800675724E-1
1.373647042E0,-1.437001824E-1,-1.021498322E0,4.549426958E-2,1.032559099E0
1.383622042E0,-9.208093584E-2,-1.043177009E0,3.864035755E-2,1.047945727E0
1.393597042E0,-3.675460443E-2,-1.026437402E0,2.779076062E-2,1.027471151E0
1.403573042E0,1.607478783E-2,-9.693198204E-1,1.257878356E-2,9.695347022E-1
1.413548042E0,7.584204525E-2,-8.728536367E-1,-1.630566083E-3,8.761439070E-1
1.423523042E0,1.324819028E-1,-7.442021966E-1,-1.711817831E-2,7.560961553E-1
1.433499042E0,1.843860745E-1,-6.055085659E-1,-2.975464426E-2,6.336593617E-1
1.443474042E0,2.236226946E-1,-4.766472876E-1,-4.763644189E-2,5.286482544E-1
1.453450042E0,2.523219287E-1,-3.718621731E-1,-6.302987039E-2,4.537847464E-1
1.463425042E0,2.724221349E-1,-2.974340022E-1,-7.888526469E-2,4.109789413E-1
1.473400042E0,2.821401954E-1,-2.415115386E-1,-8.938901871E-2,3.819964788E-1
1.483376042E0,2.835559547E-1,-2.197010517E-1,-9.092965722E-2,3.700550420E-1
1.493351042E0,2.692931294E-1,-2.445888221E-1,-8.492023498E-2,3.735691740E-1
1.503327042E0,2.413080782E-1,-2.866513133E-1,-8.403526247E-2,3.840058455E-1
1.513302042E0,2.078502476E-1,-3.442645669E-1,-7.524603605E-2,4.091231885E-1
1.523277042E0,1.639349908E-1,-3.911564350E-1,-6.154859811E-2,4.285630266E-1
1.533253042E0,1.217819527E-1,-4.165548086E-1,-4.560144246E-2,4.363808476E-1
1.543228042E0,7.970241457E-2,-4.170376360E-1,-2.937027439E-2,4.256001384E-1
1.553204042E0,2.894727886E-2,-3.850581348E-1,-1.475390978E-2,3.864264354E-1
1.563179042E0,-2.009642869E-2,-3.266997635E-1,-1.934784465E-3,3.273229985E-1
1.573154042E0,-6.432700157E-2,-2.381816059E-1,1.098713838E-2,2.469598302E-1
1.583130042E0,-1.063160002E-1,-1.203844026E-1,2.103098482E-2,1.619808588E-1
1.593105042E0,-1.432274133E-1,1.533321291E-2,2.944604121E-2,1.470247213E-1
1.603080042E0,-1.746601611E-1,1.535382271E-1,3.555479646E-2,2.352536984E-1
1.613056042E0,-2.026202530E-1,2.757323980E-1,4.220473766E-2,3.447674029E-1
1.623031042E0,-2.236930430E-1,3.699901700E-1,4.374537617E-2,4.345629544E-1
1.633007042E0,-2.361374199E-1,4.424254298E-1,4.946351051E-2,5.039323178E-1
1.642982042E0,-2.474494576E-1,4.854114950E-1,5.455094576E-2,5.475685886E-1
1.652957042E0,-2.452238649E-1,4.950921535E-1,5.944009870E-2,5.556834618E-1
1.662933042E0,-2.386764884E-1,4.767648280E-1,6.393711269E-2,5.369908022E-1
1.672908042E0,-2.266215086E-1,4.431289434E-1,6.722796708E-2,5.022351722E-1
1.682884042E0,-2.075349092E-1,4.005143642E-1,7.040724903E-2,4.565519414E-1
1.692859042E0,-1.790796667E-1,3.628446460E-1,7.053921372E-2,4.107329361E-1
1.702834042E0,-1.460250467E-1,3.489288390E-1,6.652449816E-2,3.840574928E-1
1.712810042E0,-1.046701074E-1,3.500846624E-1,6.117945164E-2,3.704835051E-1
1.722785042E0,-5.591109022E-2,3.777540922E-1,5.120963976E-2,3.852877255E-1
1.732760042E0,-4.513844382E-3,4.385613501E-1,3.886737674E-2,4.403034244E-1
1.742736042E0,4.800369218E-2,5.184649825E-1,2.418510430E-2,5.212439082E-1
1.752711042E0,9.985191375E-2,6.186729670E-1,7.997065783E-3,6.267300837E-1
1.762687042E0,1.508866102E-1,7.186680436E-1,-1.119660307E-2,7.344221470E-1
1.772662042E0,1.929866374E-1,8.164665699E-1,-2.940235101E-2,8.394796008E-1
1.782637042E0,2.340581715E-1,8.943060040E-1,-4.595709592E-2,9.255692903E-1
1.792613042E0,2.622767985E-1,9.472683668E-1,-5.798762292E-2,9.846161903E-1
1.802588042E0,2.787591219E-1,9.727076888E-1,-7.292182744E-2,1.014487303E0
1.812564042E0,2.907191813E-1,9.700536132E-1,-7.862056792E-2,1.015727743E0
1.822539042E0,2.894336879E-1,9.449424148E-1,-8.204619586E-2,9.916751510E-1
1.832514042E0,2.784407139E-1,9.000255466E-1,-8.077781647E-2,9.455687554E-1
1.842490042E0,2.614787817E-1,8.442469835E-1,-7.571567595E-2,8.870495962E-1
1.852465042E0,2.299936414E-1,7.947263122E-1,-6.940203160E-2,8.302431140E-1
1.862441042E0,2.005207092E-1,7.577810884E-1,-6.156221777E-2,7.862764395E-1
1.872416042E0,1.606064141E-1,7.425127029E-1,-5.227132142E-2,7.614800229E-1
1.882391042E0,1.219050810E-1,7.486153245E-1,-4.185782373E-2,7.596300614E-1
1.892367042E0,7.609939575E-2,7.784702182E-1,-3.173975646E-2,7.828246360E-1
1.902342042E0,3.205870464E-2,8.308811784E-1,-2.212388068E-2,8.317936999E-1
1.912317042E0,-1.096160989E-2,8.960646391E-1,-1.389501803E-2,8.962394021E-1
1.922293042E0,-4.763467237E-2,9.651976228E-1,-6.334570702E-3,9.663931083E-1
1.932268042E0,-8.974246681E-2,1.032862306E0,2.278327011E-3,1.036756212E0
1.942244042E0,-1.234791279E-1,1.077243686E0,1.068938896E-2,1.084350182E0
1.952219042E0,-1.545527130E-1,1.099139929E0,1.547401305E-2,1.110060615E0
1.962194042E0,-1.851226091E-1,1.095830441E0,2.300410345E-2,1.111595216E0
1.972170042E0,-2.033638805E-1,1.069144011E0,2.928507887E-2,1.088707215E0
1.982145042E0,-2.170557380E-1,1.013403058E0,3.824076056E-2,1.037092719E0
1.992121042E0,-2.209672481E-1,9.408763647E-1,4.124464467E-2,9.673551463E-1
2.002096042E0,-2.191568315E-1,8.608385324E-1,4.710333049E-2,8.895456253E-1
2.012071042E0,-2.110303491E-1,7.850005627E-1,4.975318909E-2,8.143924554E-1
2.022047042E0,-1.888307631E-1,7.153578401E-1,5.280464143E-2,7.417426957E-1
2.032022042E0,-1.643169224E-1,6.639552712E-1,5.345229059E-2,6.860712795E-1
2.041997042E0,-1.314519197E-1,6.317365766E-1,4.897631332E-2,6.471239361E-1
2.051973042E0,-9.036252648E-2,6.190364361E-1,4.347992688E-2,6.271060512E-1
2.061948042E0,-4.826114327E-2,6.272078156E-1,3.690644354E-2,6.301435293E-1
2.071924042E0,-2.286093310E-3,6.495251656E-1,3.231957927E-2,6.503327780E-1
2.081899042E0,4.602684453E-2,6.748437881E-1,2.086372487E-2,6.767332590E-1
2.091874042E0,9.176972508E-2,6.915023923E-1,4.734165967E-3,6.975812880E-1
2.101850042E0,1.337158382E-1,6.927095652E-1,-6.682006177E-3,7.055289620E-1
2.111825042E0,1.716682017E-1,6.799227595E-1,-1.673198864E-2,7.014591149E-1
2.121801042E0,2.017456889E-1,6.455062032E-1,-3.816990554E-2,6.773747287E-1
2.131776042E0,2.261612713E-1,6.005780101E-1,-5.424559861E-2,6.440383931E-1
2.141751042E0,2.374445498E-1,5.139046311E-1,-6.327638030E-2,5.696330261E-1
2.151727042E0,2.382364273E-1,4.043076932E-1,-6.318946183E-2,4.735126336E-1
2.161702042E0,2.280080169E-1,2.979364991E-1,-6.514288485E-2,3.807852528E-1
2.171678042E0,2.180470526E-1,2.018799186E-1,-6.375421584E-2,3.039154796E-1
2.181653042E0,2.063925266E-1,1.300651133E-1,-5.465686321E-2,2.500043628E-1
2.191628042E0,1.847334653E-1,7.377085835E-2,-4.814399779E-2,2.046617631E-1
2.201604042E0,1.596880257E-1,3.634572402E-2,-3.008430079E-2,1.665122889E-1
2.211579042E0,1.247947961E-1,8.310366422E-3,-1.296824962E-2,1.257417147E-1
2.221554042E0,9.461905807E-2,5.287412088E-3,-3.558768891E-3,9.483347359E-2
2.231530042E0,6.257802993E-2,2.160992660E-2,4.778256640E-3,6.637643026E-2
2.241505042E0,2.527620271E-2,4.727534205E-2,1.146998070E-2,5.482157282E-2
2.251481042E0,-1.359171886E-2,6.069581583E-2,1.369825471E-2,6.368955223E-2
2.261456042E0,-5.372502282E-2,5.484085530E-2,2.091142535E-2,7.956874511E-2
2.271431042E0,-9.229458869E-2,2.727596834E-2,2.305589244E-2,9.896385060E-2
2.281407042E0,-1.286627054E-1,-8.308391087E-3,2.249902487E-2,1.308790558E-1
2.291382042E0,-1.581912786E-1,-6.604854763E-2,2.061696723E-2,1.726613755E-1
2.301358042E0,-1.845318079E-1,-1.377554834E-1,2.272539213E-2,2.313979360E-1
2.311333042E0,-2.109983712E-1,-2.285211682E-1,2.657078765E-2,3.121670126E-1
2.321308042E0,-2.243770212E-1,-3.266434669E-1,3.383988142E-2,3.977262120E-1
2.331284042E0,-2.310230434E-1,-4.188842773E-1,4.204439372E-2,4.802118443E-1
2.341258292E0,-2.300856113E-1,-4.954357743E-1,4.873185605E-2,5.484257368E-1
2.351233292E0,-2.199365497E-1,-5.550134182E-1,4.965558648E-2,5.990639845E-1
2.361209292E0,-2.056998312E-1,-5.953712463E-1,5.244977400E-2,6.320841086E-1
2.371184292E0,-1.786147207E-1,-6.224390864E-1,5.312231183E-2,6.497350343E-1
2.381160292E0,-1.507474035E-1,-6.332211494E-1,4.930840060E-2,6.527825994E-1
2.391135292E0,-1.110150591E-1,-6.258231401E-1,3.879854083E-2,6.367764701E-1
2.401110292E0,-7.191000134E-2,-6.101701260E-1,2.424889244E-2,6.148712383E-1
2.411086292E0,-3.108485788E-2,-5.944398642E-1,8.649062365E-3,5.953148972E-1
2.421061292E0,6.578098983E-3,-5.894096494E-1,-9.609836154E-3,5.895246858E-1
2.431037292E0,4.533630982E-2,-5.986496210E-1,-2.285093069E-2,6.007985642E-1
2.441012292E0,8.425334841E-2,-6.270197630E-1,-3.545567393E-2,6.336477844E-1
2.450987292E0,1.143766791E-1,-6.604366302E-1,-4.557642341E-2,6.718152854E-1
2.460963292E0,1.438930333E-1,-7.078424692E-1,-5.182366073E-2,7.241766760E-1
2.470938292E0,1.614488661E-1,-7.703770399E-1,-5.740337074E-2,7.892031848E-1
2.480913292E0,1.784209311E-1,-8.383473158E-1,-5.505366623E-2,8.588894904E-1
2.490889292E0,1.861050576E-1,-9.064858556E-1,-4.569793493E-2,9.265203722E-1
2.500864292E0,1.865535378E-1,-9.584667683E-1,-4.125631601E-2,9.773243330E-1
2.510840292E0,1.821680516E-1,-9.923312068E-1,-3.140720725E-2,1.009402217E0
2.520815292E0,1.714336425E-1,-1.010666609E0,-2.738024294E-2,1.025468754E0
2.530790292E0,1.536553055E-1,-1.010569572E0,-1.818643510E-2,1.022346106E0
2.540766292E0,1.316179186E-1,-9.955118299E-1,-1.291044801E-2,1.004257815E0
2.550741292E0,1.069490388E-1,-9.654744864E-1,-9.036264382E-3,9.714220168E-1
2.560717292E0,7.317935675E-2,-9.254099131E-1,-3.601551987E-3,9.283058206E-1
2.570692292E0,4.061969742E-2,-8.815020323E-1,-3.602892160E-3,8.824447708E-1
2.580667292E0,4.879277665E-3,-8.443818688E-1,4.128264263E-3,8.444060577E-1
2.590643292E0,-3.117775172E-2,-8.152822852E-1,1.033094712E-2,8.159436165E-1
2.600618292E0,-6.999225914E-2,-8.071535230E-1,1.702853106E-2,8.103614606E-1
2.610593292E0,-1.045033932E-1,-8.028255105E-1,2.314741164E-2,8.099293563E-1
2.620569292E0,-1.399189234E-1,-8.127830625E-1,2.872886136E-2,8.252387286E-1
2.630544292E0,-1.662450731E-1,-8.315470219E-1,3.869369626E-2,8.488846070E-1
2.640520292E0,-1.907296330E-1,-8.559495807E-1,4.485545307E-2,8.780885429E-1
2.650495292E0,-2.117965668E-1,-8.837521672E-1,5.263161659E-2,9.102998220E-1
2.660470292E0,-2.205501199E-1,-8.998645544E-1,5.706232041E-2,9.282535645E-1
2.670446292E0,-2.258709967E-1,-9.029738307E-1,5.778807402E-2,9.325872118E-1
2.680421292E0,-2.227777243E-1,-8.863759637E-1,5.744479597E-2,9.157467816E-1
2.690397292E0,-2.100106031E-1,-8.583968282E-1,5.354301631E-2,8.853340740E-1
2.700372292E0,-1.933543980E-1,-8.159587979E-1,4.726408422E-2,8.398860499E-1
2.710347292E0,-1.681457907E-1,-7.575170398E-1,4.275373742E-2,7.771312338E-1
2.720323292E0,-1.350562871E-1,-6.971601844E-1,3.309898078E-2,7.108924433E-1
2.730298292E0,-1.053221598E-1,-6.305543780E-1,2.299340628E-2,6.397032732E-1
2.740273292E0,-6.751938909E-2,-5.635987520E-1,1.246912591E-2,5.677657090E-1
2.750249292E0,-3.565040976E-2,-5.144925117E-1,2.143547870E-3,5.157306382E-1
2.760224292E0,-1.605358091E-3,-4.702818990E-1,-1.143404562E-2,4.704236166E-1
2.770200292E0,3.078194335E-2,-4.414623976E-1,-1.890799403E-2,4.429380191E-1
2.780175292E0,6.229486316E-2,-4.130051732E-1,-3.081525303E-2,4.188120138E-1
2.790150292E0,9.466215968E-2,-3.924551606E-1,-3.917340189E-2,4.056063769E-1
2.800126292E0,1.172436327E-1,-3.842174709E-1,-4.429386556E-2,4.041424017E-1
2.810101292E0,1.365042031E-1,-3.929059505E-1,-4.848037288E-2,4.187586775E-1
2.820077292E0,1.435096562E-1,-4.028419554E-1,-4.833443463E-2,4.303636602E-1
2.830052292E0,1.548117995E-1,-3.898275197E-1,-4.624287784E-2,4.219841136E-1
2.840027292E0,1.603402495E-1,-3.544058800E-1,-4.039803892E-2,3.910812255E-1
2.850003292E0,1.612308025E-1,-3.147392273E-1,-3.749473020E-2,3.556149711E-1
2.859978292E0,1.538314670E-1,-2.695323527E-1,-3.204696625E-2,3.119916945E-1
2.869953292E0,1.406275630E-1,-2.161934227E-1,-2.520236373E-2,2.591348425E-1
2.879929292E0,1.221265867E-1,-1.470399052E-1,-2.179005556E-2,1.923809851E-1
2.889904292E0,1.049768254E-1,-7.089640200E-2,-1.452880818E-2,1.275049801E-1
2.899880292E0,8.428246528E-2,8.154207841E-3,-9.382249787E-3,8.519419974E-2
2.909855292E0,5.705292150E-2,7.504570484E-2,-6.025399081E-3,9.446268629E-2
2.919830292E0,2.862181142E-2,1.333055496E-1,-1.121163368E-4,1.363436475E-1
2.929806292E0,-6.385155953E-3,1.833579987E-1,3.039052710E-3,1.834943099E-1
2.939781292E0,-3.757449985E-2,2.267523408E-1,4.765313119E-3,2.298938349E-1
2.949757292E0,-6.263404340E-2,2.640062273E-1,1.110470109E-2,2.715614586E-1
2.959732292E0,-8.346928656E-2,2.797369957E-1,1.656711102E-2,2.923942163E-1
2.969707292E0,-1.079573110E-1,2.943310142E-1,2.204168588E-2,3.142791161E-1
2.979683292E0,-1.324887574E-1,2.968018949E-1,2.752699703E-2,3.261937633E-1
2.989658292E0,-1.452706009E-1,3.118285239E-1,3.537613526E-2,3.458208304E-1
2.999633292E0,-1.553149670E-1,3.377224207E-1,3.835275024E-2,3.736978805E-1
3.009609292E0,-1.561938077E-1,3.700273931E-1,4.075834900E-2,4.037053631E-1
3.019584292E0,-1.562484056E-1,4.023424387E-1,4.017298669E-2,4.334822616E-1
3.029560292E0,-1.422185153E-1,4.524284303E-1,3.940334171E-2,4.758888673E-1
3.039535292E0,-1.305584013E-1,5.045755506E-1,3.462962806E-2,5.223420273E-1
