"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.051925833E-1,-5.659484267E-1,9.194129109E-1,2.375079691E-1,1.105453643E0
5.151675833E-1,-4.544759691E-1,6.224848628E-1,2.240220010E-1,8.026342055E-1
5.251435833E-1,-3.268306255E-1,3.881656528E-1,1.569263935E-1,5.311466132E-1
5.351185833E-1,-2.045118958E-1,1.857060343E-1,1.061244756E-1,2.959294697E-1
5.450935833E-1,-8.297251165E-2,8.882661909E-2,5.902479962E-2,1.351241389E-1
5.550685833E-1,5.889753997E-2,1.397204399E-1,-8.534801193E-3,1.518669298E-1
5.650435833E-1,2.252072841E-1,3.190493584E-1,-7.465982437E-2,3.975989226E-1
5.750185833E-1,3.770122528E-1,5.173725486E-1,-1.117970720E-1,6.498547362E-1
5.849935833E-1,4.926893115E-1,6.711362004E-1,-1.275842637E-1,8.422851664E-1
5.949685833E-1,5.832480192E-1,7.775532007E-1,-1.256289780E-1,9.800764623E-1
6.049435833E-1,6.397413611E-1,8.334183097E-1,-1.106312796E-1,1.056453675E0
6.149185833E-1,6.701205373E-1,8.449428678E-1,-1.073089838E-1,1.083745912E0
6.248935833E-1,6.753119826E-1,7.836557031E-1,-7.083504647E-2,1.036908935E0
6.348685833E-1,6.539912224E-1,6.241520643E-1,-1.679418050E-2,9.041860223E-1
6.448435833E-1,5.969502330E-1,3.654212952E-1,1.714863256E-2,7.001259738E-1
6.548185833E-1,5.053932071E-1,6.645828485E-2,3.657186404E-2,5.110543010E-1
6.647935833E-1,4.070733190E-1,-2.247189432E-1,6.288295984E-2,4.692137648E-1
6.747685833E-1,3.041301668E-1,-4.779309630E-1,6.823724508E-2,5.705869657E-1
6.847435833E-1,2.070582807E-1,-6.947298050E-1,6.242376193E-2,7.276120942E-1
6.947185833E-1,9.905271977E-2,-8.819063306E-1,5.561805889E-2,8.891926595E-1
7.046935833E-1,-2.507372573E-2,-1.043018699E0,3.857301548E-2,1.044032842E0
7.146685833E-1,-1.555465162E-1,-1.164089441E0,1.018371619E-2,1.174479738E0
7.246435833E-1,-2.816560566E-1,-1.202547312E0,-1.429747697E-2,1.235173910E0
7.346185833E-1,-3.773383796E-1,-1.154806376E0,-2.041502297E-2,1.215063287E0
7.445935833E-1,-4.464805424E-1,-1.061396360E0,-2.917503379E-2,1.151849943E0
7.545685833E-1,-4.968819320E-1,-9.705681205E-1,-2.375789732E-2,1.090623019E0
7.645445833E-1,-5.352315903E-1,-8.915087581E-1,-1.157199778E-2,1.039901261E0
7.745195833E-1,-5.547650456E-1,-8.337498307E-1,1.655390486E-3,1.001451834E0
7.844945833E-1,-5.545752048E-1,-8.032918572E-1,1.208951604E-2,9.762057274E-1
7.944695833E-1,-5.350757837E-1,-8.109189272E-1,2.979793772E-2,9.719997520E-1
8.044445833E-1,-4.886461198E-1,-8.655209541E-1,3.551611304E-2,9.945667131E-1
8.144195833E-1,-4.313854873E-1,-9.894378781E-1,4.161741585E-2,1.080191077E0
8.243945833E-1,-3.596407175E-1,-1.175410390E0,4.311992228E-2,1.229955429E0
8.343695833E-1,-2.749244869E-1,-1.387570858E0,3.623192757E-2,1.415008520E0
8.443445833E-1,-1.816600412E-1,-1.596954703E0,1.530214399E-2,1.607326616E0
8.543195833E-1,-7.769102603E-2,-1.778186083E0,-9.386691265E-3,1.779907231E0
8.642945833E-1,2.742412686E-2,-1.925436854E0,-4.068610817E-2,1.926061921E0
8.742695833E-1,1.273123771E-1,-2.014837265E0,-8.074271679E-2,2.020469508E0
8.842445833E-1,2.199103981E-1,-2.052738428E0,-1.202878356E-1,2.067985687E0
8.942195833E-1,3.025006354E-1,-2.034764290E0,-1.531195492E-1,2.062817962E0
9.041945833E-1,3.736796379E-1,-1.960238218E0,-1.751521081E-1,2.003209576E0
9.141695833E-1,4.324761033E-1,-1.840238571E0,-1.857504249E-1,1.899478033E0
9.241445833E-1,4.800496697E-1,-1.708154321E0,-1.841900349E-1,1.783862337E0
9.341195833E-1,5.046921372E-1,-1.572925568E0,-1.727626771E-1,1.660920208E0
9.440945833E-1,5.137064457E-1,-1.454411745E0,-1.449651271E-1,1.549265221E0
9.540695833E-1,4.986651540E-1,-1.369578600E0,-1.060182676E-1,1.461387132E0
9.640445833E-1,4.634030163E-1,-1.339023232E0,-5.940013379E-2,1.418186852E0
9.740195833E-1,4.050182700E-1,-1.360676050E0,-1.328137331E-2,1.419737831E0
9.839945833E-1,3.373355865E-1,-1.422114730E0,3.545874357E-2,1.462006472E0
9.939695833E-1,2.565483451E-1,-1.495780945E0,7.679127157E-2,1.519563947E0
1.003945583E0,1.669696718E-1,-1.582180977E0,1.138355881E-1,1.595034186E0
1.013920583E0,6.822711974E-2,-1.666740060E0,1.385555714E-1,1.673880227E0
1.023895583E0,-2.950602770E-2,-1.732593656E0,1.524575055E-1,1.739538638E0
1.033870583E0,-1.200207472E-1,-1.757373095E0,1.563561112E-1,1.768392605E0
1.043845583E0,-2.007550746E-1,-1.733219147E0,1.491107494E-1,1.751166818E0
1.053820583E0,-2.746431231E-1,-1.663391948E0,1.339240670E-1,1.691223602E0
1.063795583E0,-3.295502663E-1,-1.544962883E0,1.098822132E-1,1.583536482E0
1.073770583E0,-3.717525601E-1,-1.391838908E0,8.186176419E-2,1.442954213E0
1.083745583E0,-3.966495991E-1,-1.211453080E0,5.790580064E-2,1.276049588E0
1.093720583E0,-4.146474898E-1,-1.017147779E0,2.809570171E-2,1.098777282E0
1.103695583E0,-4.155868292E-1,-8.306469321E-1,1.134191453E-2,9.288785591E-1
1.113670583E0,-4.031565487E-1,-6.864075065E-1,-1.403188519E-2,7.961704350E-1
1.123645583E0,-3.714112937E-1,-5.381704569E-1,-4.810853302E-2,6.556586160E-1
1.133620583E0,-2.969304025E-1,-3.725630939E-1,-5.488041788E-2,4.795652022E-1
1.143595583E0,-2.180555463E-1,-3.126347065E-1,-7.647441328E-2,3.887634459E-1
1.153570583E0,-1.701737791E-1,-3.637152016E-1,-8.271712810E-2,4.099877880E-1
1.163545583E0,-1.217579022E-1,-4.324048460E-1,-9.013275057E-2,4.581733845E-1
1.173520583E0,-5.495037511E-2,-4.646829069E-1,-9.060333669E-2,4.766116997E-1
1.183495583E0,2.217088453E-2,-4.632724822E-1,-9.641587734E-2,4.737182309E-1
1.193466833E0,9.425599873E-2,-4.573256373E-1,-8.052692562E-2,4.738306845E-1
1.203441833E0,1.595085561E-1,-4.389530420E-1,-7.122518122E-2,4.724360052E-1
1.213416833E0,2.159595788E-1,-4.023148715E-1,-6.602509320E-2,4.613622313E-1
1.223391833E0,2.522826791E-1,-3.209768832E-1,-5.284566060E-2,4.116617222E-1
1.233367833E0,2.813180387E-1,-1.719277352E-1,-4.192803055E-2,3.323506353E-1
1.243342833E0,3.115409315E-1,3.485224769E-2,-3.335572034E-2,3.152539218E-1
1.253317833E0,3.285548091E-1,2.447354496E-1,-1.848143153E-2,4.101039699E-1
1.263292833E0,3.304166794E-1,4.173445106E-1,-5.631561857E-3,5.323376156E-1
1.273267833E0,3.133791089E-1,5.815717578E-1,2.242073417E-3,6.606339397E-1
1.283242833E0,2.820772827E-1,7.326208949E-1,7.253931835E-3,7.850818993E-1
1.293217833E0,2.338431776E-1,8.682458401E-1,8.490703069E-3,8.992249788E-1
1.303192833E0,1.732292920E-1,9.675811529E-1,1.456169318E-2,9.830736076E-1
1.313167833E0,1.205226704E-1,1.010415196E0,6.786062382E-3,1.017600429E0
1.323142833E0,6.005338579E-2,1.009583473E0,-2.017803490E-4,1.011368004E0
1.333117833E0,-7.061739452E-3,9.878323674E-1,-4.642069340E-3,9.878685151E-1
1.343092833E0,-8.108423650E-2,9.602319002E-1,-1.204223745E-2,9.637245307E-1
1.353067833E0,-1.460531205E-1,9.448679090E-1,-1.056897640E-2,9.561477828E-1
1.363042833E0,-2.033570111E-1,9.366139770E-1,-5.627151579E-3,9.584526491E-1
1.373017833E0,-2.499274462E-1,9.385434389E-1,3.978070803E-3,9.712586371E-1
1.382992833E0,-2.823038697E-1,9.674867392E-1,1.702205837E-2,1.007976099E0
1.392967833E0,-3.041716218E-1,1.029473066E0,3.167583793E-2,1.073935998E0
1.402942833E0,-3.157677948E-1,1.124099374E0,5.086337030E-2,1.168715442E0
1.412917833E0,-3.138306141E-1,1.235733390E0,6.716298312E-2,1.276729232E0
1.422892833E0,-2.996963859E-1,1.359434724E0,7.585988939E-2,1.394143255E0
1.432867833E0,-2.668540180E-1,1.480823994E0,8.448054641E-2,1.507046028E0
1.442842833E0,-2.299272418E-1,1.592735171E0,8.672894537E-2,1.611581141E0
1.452817833E0,-1.776856035E-1,1.686779976E0,8.299678564E-2,1.698142317E0
1.462793833E0,-1.263914108E-1,1.743277311E0,7.250909507E-2,1.749356494E0
1.472768833E0,-6.748548150E-2,1.766962647E0,5.778793618E-2,1.769194939E0
1.482743833E0,-8.019034751E-3,1.761771917E0,4.084373266E-2,1.762263546E0
1.492718833E0,5.075373501E-2,1.727702379E0,2.330282144E-2,1.728604777E0
1.502693833E0,1.072634012E-1,1.668948770E0,2.940805629E-3,1.672394714E0
1.512668833E0,1.627192050E-1,1.592395663E0,-1.100297365E-2,1.600725633E0
1.522643833E0,2.080965638E-1,1.516183734E0,-2.484742552E-2,1.530599454E0
1.532618833E0,2.428942323E-1,1.449143291E0,-3.419059515E-2,1.469756062E0
1.542593833E0,2.696719766E-1,1.408130288E0,-4.172824696E-2,1.434327414E0
1.552568833E0,2.901087999E-1,1.388156056E0,-4.692007974E-2,1.418922777E0
1.562543833E0,3.024971485E-1,1.379002213E0,-4.810151458E-2,1.412609424E0
1.572518833E0,2.983082533E-1,1.390894890E0,-4.453900084E-2,1.423221743E0
1.582493833E0,2.800019085E-1,1.415755630E0,-3.973475099E-2,1.443725709E0
1.592468833E0,2.540273070E-1,1.454091549E0,-3.548195213E-2,1.476540238E0
1.602443833E0,2.211313993E-1,1.484853864E0,-2.441520989E-2,1.501428052E0
1.612418833E0,1.771524847E-1,1.497605085E0,-1.497243904E-2,1.508120741E0
1.622393833E0,1.255743802E-1,1.480465293E0,-1.079307683E-2,1.485820615E0
1.632368833E0,7.196974009E-2,1.441833496E0,-4.875798710E-3,1.443636813E0
1.642343833E0,1.973390579E-2,1.380864143E0,4.950242117E-3,1.381014017E0
1.652318833E0,-4.185595363E-2,1.291074634E0,1.597333141E-2,1.291851686E0
1.662293833E0,-1.020220667E-1,1.173806548E0,3.192391247E-2,1.178664265E0
1.672268833E0,-1.556496024E-1,1.044359684E0,4.987468198E-2,1.057072104E0
1.682243833E0,-2.001637667E-1,9.180371761E-1,7.269356400E-2,9.424129374E-1
1.692219833E0,-2.318069190E-1,7.929524779E-1,9.154528379E-2,8.311970999E-1
1.702194833E0,-2.565603256E-1,6.803343892E-1,1.135147214E-1,7.359100990E-1
1.712169833E0,-2.683006227E-1,5.825604796E-1,1.249790937E-1,6.534383754E-1
1.722144833E0,-2.691713870E-1,4.996959269E-1,1.324609369E-1,5.828337282E-1
1.732119833E0,-2.645814419E-1,4.421426058E-1,1.342827976E-1,5.324709316E-1
1.742094833E0,-2.433642745E-1,4.066279233E-1,1.207821518E-1,4.890406591E-1
1.752069833E0,-2.142303586E-1,3.756763935E-1,9.119389951E-2,4.419770656E-1
1.762044833E0,-1.803673059E-1,3.500161469E-1,6.399457157E-2,3.989222647E-1
1.772019833E0,-1.317201406E-1,3.159415424E-1,3.215168417E-2,3.438066091E-1
1.781994833E0,-8.542978019E-2,2.799980044E-1,-4.612774588E-3,2.927770611E-1
1.791969833E0,-4.204848409E-2,2.246713638E-1,-3.746686131E-2,2.316226725E-1
1.801944833E0,5.146332085E-3,1.581835151E-1,-6.607180834E-2,1.715050816E-1
1.811919833E0,5.064723641E-2,7.076896727E-2,-8.813209832E-2,1.238574020E-1
1.821894833E0,9.588303417E-2,-4.283952713E-2,-9.760010988E-2,1.433686255E-1
1.831869833E0,1.316783279E-1,-1.676032841E-1,-1.000835076E-1,2.354713388E-1
1.841844833E0,1.601211578E-1,-3.010224104E-1,-9.016735852E-2,3.526803500E-1
1.851819833E0,1.777803153E-1,-4.294035733E-1,-7.666353881E-2,4.710313869E-1
1.861794833E0,1.916191280E-1,-5.517314672E-1,-5.448632315E-2,5.865954838E-1
1.871769833E0,1.950708479E-1,-6.628805995E-1,-2.687467076E-2,6.915096332E-1
1.881744833E0,1.968630850E-1,-7.575949430E-1,-1.716427505E-3,7.827567426E-1
1.891719833E0,1.882142127E-1,-8.347342014E-1,1.704740524E-2,8.558600300E-1
1.901694833E0,1.749649048E-1,-8.884343505E-1,3.194637597E-2,9.060622959E-1
1.911669833E0,1.514702290E-1,-9.252954125E-1,4.086370766E-2,9.385012911E-1
1.921645833E0,1.250970215E-1,-9.512589574E-1,4.092317820E-2,9.603215999E-1
1.931620833E0,9.020828456E-2,-9.756876230E-1,3.707198054E-2,9.805499498E-1
1.941595833E0,5.787577853E-2,-9.971496463E-1,2.617545612E-2,9.991707448E-1
1.951570833E0,2.180912346E-2,-1.023433208E0,1.160263829E-2,1.023731308E0
1.961545833E0,-2.014934272E-2,-1.054660678E0,1.690938137E-3,1.054854493E0
1.971520833E0,-5.382847413E-2,-1.090171218E0,-9.957727976E-3,1.091544752E0
1.981495833E0,-9.256932884E-2,-1.138951898E0,-1.503615174E-2,1.142806454E0
1.991470833E0,-1.248447150E-1,-1.202093601E0,-1.735576615E-2,1.208683768E0
2.001445833E0,-1.509654671E-1,-1.269143462E0,-1.595951989E-2,1.278190286E0
2.011420833E0,-1.744542867E-1,-1.342087746E0,-9.652355686E-3,1.353413087E0
2.021395833E0,-1.848431528E-1,-1.408608913E0,-6.342262961E-3,1.420699224E0
2.031370833E0,-1.944063008E-1,-1.468183875E0,-3.213882446E-4,1.480998921E0
2.041345833E0,-1.926457286E-1,-1.520720840E0,1.972989179E-3,1.532875775E0
2.051320833E0,-1.800519079E-1,-1.555656195E0,4.103251733E-3,1.566046526E0
2.061295833E0,-1.617270112E-1,-1.570469022E0,8.123712614E-4,1.578774599E0
2.071270833E0,-1.354085803E-1,-1.564423323E0,-1.074068714E-2,1.570309262E0
2.081245833E0,-1.016037390E-1,-1.544908881E0,-2.571870945E-2,1.548459952E0
2.091220833E0,-6.796401739E-2,-1.513276100E0,-4.483221471E-2,1.515464810E0
2.101195833E0,-3.173654154E-2,-1.478875995E0,-6.303462386E-2,1.480558942E0
2.111170833E0,6.507251412E-3,-1.441450596E0,-8.484511077E-2,1.443960130E0
2.121145833E0,4.743156582E-2,-1.397312284E0,-1.030706242E-1,1.401911169E0
2.131120833E0,8.018364757E-2,-1.364988923E0,-1.110878065E-1,1.371847177E0
2.141095833E0,1.155697629E-1,-1.342066407E0,-1.202675328E-1,1.352391545E0
2.151071833E0,1.428663731E-1,-1.330725551E0,-1.150773019E-1,1.343310864E0
2.161046833E0,1.598943919E-1,-1.323938608E0,-1.089713499E-1,1.338003890E0
2.171021833E0,1.767684519E-1,-1.321714282E0,-1.050477177E-1,1.337613828E0
2.180996833E0,1.872816086E-1,-1.312616587E0,-8.836118877E-2,1.328850783E0
2.190971833E0,1.920707673E-1,-1.299555421E0,-5.859930068E-2,1.314978840E0
2.200946667E0,1.916072816E-1,-1.287357569E0,-2.779166028E-2,1.301835334E0
2.210921667E0,1.793599278E-1,-1.272196531E0,4.966285080E-3,1.284787400E0
2.220896667E0,1.604869962E-1,-1.243298769E0,4.632086307E-2,1.254469421E0
2.230871667E0,1.414254308E-1,-1.179187179E0,8.032304049E-2,1.190350934E0
2.240846667E0,1.167594939E-1,-1.103985310E0,1.105075777E-1,1.115629091E0
2.250821667E0,8.906368166E-2,-1.027551532E0,1.347993314E-1,1.040175634E0
2.260796667E0,5.602763593E-2,-9.422419071E-1,1.415403634E-1,9.544593140E-1
2.270771667E0,2.156073973E-2,-8.522113562E-1,1.425108165E-1,8.643138284E-1
2.280746667E0,-1.627394557E-2,-7.564483285E-1,1.267522126E-1,7.671668908E-1
2.290721667E0,-5.434862897E-2,-6.617943048E-1,1.076424420E-1,6.726903974E-1
2.300696667E0,-8.732886612E-2,-5.700556636E-1,7.811046392E-2,5.819716789E-1
2.310671667E0,-1.166412160E-1,-4.879631996E-1,4.231092334E-2,5.034912826E-1
2.320646667E0,-1.484087557E-1,-4.122242332E-1,6.808046252E-3,4.381784187E-1
2.330621667E0,-1.717609465E-1,-3.461200595E-1,-2.235436626E-2,3.870408713E-1
2.340596667E0,-1.930641234E-1,-2.871617377E-1,-5.361346900E-2,3.501571410E-1
2.350571667E0,-1.945530921E-1,-2.340620309E-1,-7.205931842E-2,3.127754551E-1
2.360546667E0,-1.996752471E-1,-1.795794368E-1,-8.812478185E-2,2.826392676E-1
2.370522667E0,-1.863927245E-1,-1.239180416E-1,-9.258797765E-2,2.422198637E-1
2.380497667E0,-1.714576334E-1,-6.068563461E-2,-9.246937931E-2,2.040368898E-1
2.390472667E0,-1.533707827E-1,1.140773203E-2,-8.806318045E-2,1.772226202E-1
2.400447667E0,-1.291103363E-1,9.618511796E-2,-7.523676753E-2,1.777122029E-1
2.410422667E0,-9.685493261E-2,1.907031089E-1,-5.851983652E-2,2.217501409E-1
2.420397667E0,-5.856989324E-2,2.896442413E-1,-4.081939161E-2,2.983126576E-1
2.430372667E0,-2.228725329E-2,3.915823400E-1,-2.491659299E-2,3.930067267E-1
2.440347667E0,1.588955335E-2,4.963443279E-1,-6.517677568E-3,4.966413695E-1
2.450322667E0,4.814575985E-2,5.917155743E-1,4.082769156E-3,5.936851051E-1
2.460297667E0,7.286135852E-2,6.691147685E-1,1.244386658E-2,6.731851163E-1
2.470272667E0,9.466759115E-2,7.423796654E-1,1.790228114E-2,7.486053781E-1
2.480247667E0,1.160441190E-1,8.119856715E-1,1.858794130E-2,8.204465125E-1
2.490222667E0,1.256770343E-1,8.670188189E-1,1.842895150E-2,8.762739158E-1
2.500197667E0,1.350609958E-1,9.099372625E-1,1.934147067E-2,9.201094429E-1
2.510172667E0,1.315016896E-1,9.374458194E-1,1.302258857E-2,9.467137616E-1
2.520147667E0,1.213213727E-1,9.628491998E-1,4.587486386E-3,9.704733392E-1
2.530122667E0,1.101339683E-1,9.963557720E-1,-1.181186642E-3,1.002424915E0
2.540097667E0,9.676735103E-2,1.044184446E0,-3.376478795E-3,1.048664140E0
2.550072667E0,8.275833726E-2,1.080532670E0,-3.687536344E-3,1.083703553E0
2.560047667E0,6.379467249E-2,1.117513061E0,1.165570691E-3,1.119333087E0
2.570022667E0,3.614413366E-2,1.154240608E0,1.368855406E-2,1.154887508E0
2.579997667E0,8.387428708E-3,1.203467607E0,2.622881718E-2,1.203782614E0
2.589973667E0,-1.717385650E-2,1.257416010E0,4.333536327E-2,1.258279745E0
2.599948667E0,-3.750232980E-2,1.307458878E0,5.779873580E-2,1.309273018E0
2.609923667E0,-5.956741795E-2,1.349623680E0,6.903807819E-2,1.352700488E0
2.619898667E0,-7.697098702E-2,1.382543206E0,7.848129421E-2,1.386906472E0
2.629873667E0,-8.973445743E-2,1.408343077E0,7.701922208E-2,1.413299139E0
2.639848667E0,-1.043040678E-1,1.432075381E0,7.122335583E-2,1.437634169E0
2.649823667E0,-1.108796820E-1,1.441901565E0,6.140082330E-2,1.447461394E0
2.659798667E0,-1.120937616E-1,1.443010688E0,4.253286868E-2,1.447982701E0
2.669773667E0,-1.016624272E-1,1.432366252E0,2.551952936E-2,1.436196218E0
2.679748667E0,-9.424612671E-2,1.411730409E0,2.613034099E-3,1.414875227E0
2.689723667E0,-8.162540942E-2,1.388841033E0,-1.859664544E-2,1.391361907E0
2.699698667E0,-6.659024954E-2,1.371078491E0,-3.619974479E-2,1.373171844E0
2.709673667E0,-4.161113501E-2,1.351047873E0,-4.863564298E-2,1.352563222E0
2.719648667E0,-1.634313725E-2,1.328555465E0,-5.732351542E-2,1.329891991E0
2.729623667E0,1.197665185E-2,1.308024883E0,-5.825669318E-2,1.309376332E0
2.739598667E0,3.639608249E-2,1.288892150E0,-5.266743898E-2,1.290481115E0
2.749573667E0,6.325566024E-2,1.270733714E0,-4.647319391E-2,1.273155610E0
2.759548667E0,8.925670385E-2,1.251937389E0,-3.731740266E-2,1.255669771E0
2.769523667E0,1.055688411E-1,1.231209993E0,-2.826851234E-2,1.236050944E0
2.779498667E0,1.231011003E-1,1.200900197E0,-1.304262411E-2,1.207263548E0
2.789473667E0,1.356986612E-1,1.162159204E0,-7.657978684E-3,1.170079821E0
2.799448667E0,1.404403001E-1,1.120098948E0,-9.410534985E-4,1.128869354E0
2.809423667E0,1.379952580E-1,1.065769911E0,1.504723355E-2,1.074771889E0
2.819399667E0,1.312421858E-1,1.001292229E0,2.516703494E-2,1.010170292E0
2.829374667E0,1.179676577E-1,9.266532063E-1,4.225946963E-2,9.350873734E-1
2.839349667E0,9.725633264E-2,8.452830911E-1,6.286579370E-2,8.531790002E-1
2.849324667E0,6.944493949E-2,7.651615739E-1,7.824127376E-2,7.722800857E-1
2.859299667E0,5.155221000E-2,6.844189167E-1,9.547766298E-2,6.929667149E-1
2.869274667E0,2.295012586E-2,6.051171422E-1,1.081452519E-1,6.151332047E-1
2.879249667E0,-4.222187679E-3,5.261398554E-1,1.177908853E-1,5.391805513E-1
2.889224667E0,-3.148123994E-2,4.520320892E-1,1.163679510E-1,4.678307153E-1
2.899199667E0,-6.053582206E-2,3.880370557E-1,1.071651354E-1,4.070893128E-1
2.909174667E0,-8.496979624E-2,3.273044527E-1,9.363841265E-2,3.508792147E-1
2.919149667E0,-1.045342460E-1,2.682407796E-1,6.468255073E-2,2.950666989E-1
2.929124667E0,-1.211659536E-1,2.104003727E-1,3.119383194E-2,2.447908501E-1
2.939099667E0,-1.306380630E-1,1.515112221E-1,-1.045549288E-4,2.000549046E-1
2.949074667E0,-1.376038343E-1,8.864890039E-2,-3.459195793E-2,1.673022603E-1
2.959049667E0,-1.382194608E-1,2.964212745E-2,-6.698191166E-2,1.564284231E-1
2.969024667E0,-1.303266436E-1,-3.396560997E-2,-9.074395895E-2,1.623981612E-1
2.978999667E0,-1.200090945E-1,-1.012932509E-1,-1.020548940E-1,1.872904344E-1
2.988974667E0,-1.025653929E-1,-1.819039285E-1,-1.058184728E-1,2.341073433E-1
2.998949667E0,-8.299304545E-2,-2.640659213E-1,-9.878516942E-2,2.938999253E-1
3.008924667E0,-6.294636428E-2,-3.496228755E-1,-8.096169680E-2,3.643531202E-1
3.018899667E0,-4.267386347E-2,-4.323088825E-1,-5.710203201E-2,4.381468596E-1
3.028874667E0,-1.854269207E-2,-5.163270831E-1,-2.767596953E-2,5.174006644E-1
3.038849667E0,9.562903084E-3,-5.962297320E-1,-6.537833251E-4,5.963067750E-1
3.048825667E0,3.163597733E-2,-6.692778468E-1,2.309975028E-2,6.704232020E-1
3.058800667E0,5.632349104E-2,-7.377297878E-1,4.249384999E-2,7.410960145E-1
3.068775667E0,7.528466731E-2,-8.076897264E-1,5.348099023E-2,8.129518384E-1
3.078750667E0,8.860896528E-2,-8.605031371E-1,5.757130682E-2,8.669669273E-1
3.088725667E0,1.006331369E-1,-9.060881734E-1,5.084630102E-2,9.130762030E-1
