"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.666607084E-1,1.334134396E-2,5.366100073E-1,2.976562642E-2,5.376004873E-1
2.766357083E-1,-3.029523604E-2,5.457472801E-1,4.232851416E-2,5.482240401E-1
2.866117083E-1,-7.830110937E-2,5.117214322E-1,5.370474234E-2,5.204556535E-1
2.965867083E-1,-1.105047762E-1,4.427223802E-1,5.575313419E-2,4.596986224E-1
3.065627083E-1,-1.351137161E-1,3.934858739E-1,5.380422994E-2,4.195017812E-1
3.165377083E-1,-1.582589298E-1,4.178230166E-1,4.533249140E-2,4.490846211E-1
3.265137083E-1,-1.764698923E-1,4.893555343E-1,2.622351050E-2,5.208628748E-1
3.364887083E-1,-1.925758123E-1,5.588914752E-1,4.760184325E-3,5.911580025E-1
3.464637084E-1,-1.988614053E-1,6.025872827E-1,-1.385690924E-2,6.347041087E-1
3.564397084E-1,-1.978703290E-1,6.422769427E-1,-2.363731712E-2,6.724812719E-1
3.664147083E-1,-1.961230189E-1,7.033796906E-1,-3.135595471E-2,7.308833174E-1
3.763907083E-1,-1.895866990E-1,7.981606722E-1,-3.590030223E-2,8.211530958E-1
3.863657083E-1,-1.753973812E-1,9.070283175E-1,-4.058507085E-2,9.247225303E-1
3.963417083E-1,-1.541565508E-1,1.008191109E0,-4.582853615E-2,1.020937710E0
4.063167083E-1,-1.321252882E-1,1.076454878E0,-4.960117489E-2,1.085666833E0
4.162927083E-1,-1.125958860E-1,1.109801412E0,-5.093762651E-2,1.116660937E0
4.262677083E-1,-8.860293776E-2,1.117886662E0,-4.228474945E-2,1.122189409E0
4.362437083E-1,-6.124294177E-2,1.123259306E0,-3.593181446E-2,1.125501338E0
4.462187083E-1,-3.882072121E-2,1.118833184E0,-2.341629006E-2,1.119751341E0
4.561947083E-1,-1.467587054E-2,1.110344172E0,-1.381470729E-2,1.110527085E0
4.661697084E-1,8.885914460E-3,1.070143461E0,-7.558972575E-4,1.070180620E0
4.761447083E-1,3.408484533E-2,1.008287549E0,9.803176858E-3,1.008911126E0
4.861207083E-1,5.896808952E-2,9.452204704E-1,1.972158626E-2,9.472633817E-1
4.960957083E-1,7.952148467E-2,9.071812630E-1,2.892118320E-2,9.111190621E-1
5.060717083E-1,9.283062816E-2,9.003894329E-1,3.842547163E-2,9.059774684E-1
5.160467083E-1,1.133618876E-1,9.147489667E-1,4.458371550E-2,9.228240880E-1
5.260227083E-1,1.281261742E-1,9.356422424E-1,4.552806914E-2,9.454710611E-1
5.359977083E-1,1.423884034E-1,9.494853020E-1,4.505999386E-2,9.611592996E-1
5.459737083E-1,1.530136168E-1,9.691979885E-1,4.241068661E-2,9.821184115E-1
5.559487084E-1,1.614834070E-1,9.941951632E-1,3.570793569E-2,1.007857118E0
5.659247084E-1,1.601214707E-1,1.027585983E0,2.289493941E-2,1.040238442E0
5.758997083E-1,1.584101319E-1,1.062143207E0,1.149941422E-2,1.073952605E0
5.858757083E-1,1.530158967E-1,1.087529540E0,-1.986566465E-3,1.098243284E0
5.958507083E-1,1.404672116E-1,1.093468547E0,-1.834510453E-2,1.102606477E0
6.058257083E-1,1.248144880E-1,1.065694928E0,-3.033944964E-2,1.073408039E0
6.158012500E-1,1.054491177E-1,1.014646649E0,-4.057258368E-2,1.020917957E0
6.257762500E-1,8.480562270E-2,9.534496069E-1,-4.703820497E-2,9.583687908E-1
6.357522500E-1,6.437887251E-2,8.889457583E-1,-5.162699521E-2,8.927679134E-1
6.457272500E-1,3.553737327E-2,8.258594871E-1,-5.771791190E-2,8.286363223E-1
6.557032500E-1,1.084118243E-2,7.576277852E-1,-5.974840000E-2,7.600574080E-1
6.656782500E-1,-1.605008729E-2,6.869115829E-1,-5.386760831E-2,6.892074051E-1
6.756542500E-1,-4.025201872E-2,6.235962510E-1,-4.773179814E-2,6.267143160E-1
6.856292500E-1,-5.907124653E-2,5.715594292E-1,-3.966055810E-2,5.759709655E-1
6.956052500E-1,-7.496940345E-2,5.363087058E-1,-3.672632575E-2,5.427672267E-1
7.055802500E-1,-8.508222550E-2,5.220317841E-1,-3.028600104E-2,5.297861932E-1
7.155552500E-1,-9.841687977E-2,5.084227920E-1,-2.067313716E-2,5.182730904E-1
7.255312500E-1,-1.105449200E-1,4.794577062E-1,-4.788979888E-3,4.920597583E-1
7.355062500E-1,-1.260806620E-1,4.544996619E-1,1.148442179E-2,4.718031030E-1
7.454822500E-1,-1.395589113E-1,4.328007400E-1,2.103771269E-2,4.552315407E-1
7.554572500E-1,-1.389530897E-1,4.263509810E-1,2.495837584E-2,4.491169566E-1
7.654332500E-1,-1.299995482E-1,4.093293846E-1,2.241479233E-2,4.300614497E-1
7.754082500E-1,-1.204185113E-1,3.861286640E-1,1.921433210E-2,4.049261088E-1
7.853842500E-1,-1.036962569E-1,3.525363803E-1,2.078559622E-2,3.680582211E-1
7.953592500E-1,-9.899985790E-2,2.989862859E-1,1.290651783E-2,3.152147668E-1
8.053352500E-1,-7.961550355E-2,2.182560265E-1,1.328468695E-2,2.327032540E-1
8.153102500E-1,-6.765504926E-2,1.360641718E-1,7.152042352E-3,1.521243447E-1
8.252862500E-1,-5.225318670E-2,6.673277169E-2,1.158065163E-3,8.476437609E-2
8.352612500E-1,-3.024767712E-2,3.167680465E-3,-7.976691239E-3,3.144175208E-2
8.452372500E-1,-6.352731027E-3,-6.088240817E-2,-1.541916095E-2,6.312507696E-2
8.552122500E-1,1.778023690E-2,-1.290307045E-1,-2.245630696E-2,1.321716507E-1
8.651872500E-1,4.030472413E-2,-1.900109649E-1,-2.712962218E-2,1.961240780E-1
8.751632500E-1,5.421786383E-2,-2.472099811E-1,-2.722856775E-2,2.545461577E-1
8.851382500E-1,6.985780597E-2,-3.039281070E-1,-2.271131426E-2,3.126790864E-1
8.951142500E-1,8.376564831E-2,-3.415879905E-1,-1.729403622E-2,3.521336718E-1
9.050892500E-1,9.502602369E-2,-3.613518476E-1,-1.574221253E-2,3.739691434E-1
9.150652500E-1,1.066413000E-1,-3.813218176E-1,-8.691843599E-3,3.960482845E-1
9.250402500E-1,1.195701435E-1,-4.043038487E-1,-4.404154141E-3,4.216373061E-1
9.350162500E-1,1.248682290E-1,-4.335032701E-1,6.234675646E-3,4.511718420E-1
9.449912500E-1,1.227576733E-1,-4.609481990E-1,1.835951582E-2,4.773675317E-1
9.549672500E-1,1.168324947E-1,-4.931356907E-1,2.745219320E-2,5.075295697E-1
9.649422500E-1,1.073798761E-1,-5.254709721E-1,3.735009581E-2,5.376292495E-1
9.749172500E-1,9.462121129E-2,-5.611500740E-1,4.238832369E-2,5.706481834E-1
9.848932500E-1,8.611294627E-2,-6.069867611E-1,4.425786436E-2,6.146601713E-1
9.948682500E-1,6.954147667E-2,-6.629278660E-1,4.275623709E-2,6.679352276E-1
1.004844250E0,5.311217159E-2,-7.200316191E-1,4.337196052E-2,7.232894042E-1
1.014819250E0,3.401893750E-2,-7.759790421E-1,4.224827141E-2,7.778725334E-1
1.024795250E0,1.456241775E-2,-8.230637312E-1,3.803914785E-2,8.240709596E-1
1.034770250E0,-8.678128012E-3,-8.607173562E-1,3.275215998E-2,8.613839917E-1
1.044746250E0,-2.932002395E-2,-8.933914304E-1,2.507746220E-2,8.942241278E-1
1.054721250E0,-4.239521548E-2,-9.190454483E-1,1.332832128E-2,9.201193045E-1
1.064697250E0,-5.812731013E-2,-9.462581277E-1,4.487957805E-3,9.480524090E-1
1.074672250E0,-7.326009870E-2,-9.614360929E-1,-5.944678560E-3,9.642415371E-1
1.084648250E0,-8.636471629E-2,-9.690732360E-1,-8.943663910E-3,9.729551840E-1
1.094623250E0,-9.967387468E-2,-9.651702642E-1,-1.296864357E-2,9.703899762E-1
1.104598250E0,-1.062795818E-1,-9.575448632E-1,-1.440195739E-2,9.635325272E-1
1.114574250E0,-1.104981452E-1,-9.516600966E-1,-1.825826429E-2,9.582276055E-1
1.124549250E0,-1.122262701E-1,-9.488188028E-1,-1.675038226E-2,9.555796312E-1
1.134525250E0,-1.039171666E-1,-9.564910531E-1,-1.572090760E-2,9.622479198E-1
1.144500250E0,-1.009743735E-1,-9.607830048E-1,-1.328464784E-2,9.661657664E-1
1.154476250E0,-9.652418643E-2,-9.673949480E-1,-4.792760592E-3,9.722103037E-1
1.164451250E0,-8.495408297E-2,-9.765042663E-1,4.800315946E-4,9.801928426E-1
1.174427250E0,-7.260277867E-2,-9.925401211E-1,9.478261694E-3,9.952371038E-1
1.184402250E0,-5.631515384E-2,-1.009516358E0,1.078054868E-2,1.011143360E0
1.194378250E0,-3.969494998E-2,-1.024109602E0,1.609218121E-2,1.025004939E0
1.204353250E0,-2.561162226E-2,-1.038686752E0,1.754786447E-2,1.039150640E0
1.214329250E0,-2.293299884E-3,-1.040619493E0,2.033988014E-2,1.040820781E0
1.224304250E0,1.507903263E-2,-1.032269120E0,2.348187566E-2,1.032646267E0
1.234279250E0,3.074642085E-2,-1.016527295E0,2.325751632E-2,1.017258077E0
1.244255250E0,4.647238553E-2,-9.914922714E-1,2.405593172E-2,9.928722449E-1
1.254230250E0,6.165138632E-2,-9.668598771E-1,1.937990263E-2,9.690172837E-1
1.264206250E0,7.506386191E-2,-9.352819324E-1,1.806403324E-2,9.384632042E-1
1.274181250E0,8.901455998E-2,-8.949776888E-1,1.641815156E-2,8.995433347E-1
1.284157250E0,9.841125458E-2,-8.546233773E-1,1.737688854E-2,8.604463077E-1
1.294132250E0,1.062277630E-1,-8.108916879E-1,1.216261368E-2,8.179105063E-1
1.304108250E0,1.063398793E-1,-7.748482227E-1,1.087790448E-2,7.821868492E-1
1.314083250E0,1.009456143E-1,-7.363392115E-1,5.834688433E-3,7.432492818E-1
1.324059250E0,9.217528999E-2,-7.059256434E-1,6.660534069E-3,7.119491982E-1
1.334034250E0,8.866810799E-2,-6.791369915E-1,7.981010713E-3,6.849472849E-1
1.344010250E0,7.646071166E-2,-6.528584957E-1,6.540774368E-3,6.573532061E-1
1.353985250E0,5.759489164E-2,-6.307042837E-1,4.494545050E-3,6.333445081E-1
1.363960250E0,4.625435174E-2,-6.082280278E-1,7.118823938E-3,6.100257999E-1
1.373936250E0,2.653333731E-2,-5.857045650E-1,9.892608039E-3,5.863887100E-1
1.383911250E0,1.118261181E-2,-5.500666499E-1,1.682960987E-2,5.504376494E-1
1.393887250E0,-5.223588552E-3,-5.064137578E-1,2.192964032E-2,5.069152682E-1
1.403862250E0,-2.055407502E-2,-4.657894075E-1,2.107103914E-2,4.667185778E-1
1.413838250E0,-3.584697470E-2,-4.210448563E-1,1.896890625E-2,4.229936123E-1
1.423813250E0,-5.375700071E-2,-3.738094270E-1,1.352433860E-2,3.778970899E-1
1.433789250E0,-6.697100401E-2,-3.143271208E-1,1.143500954E-2,3.215857797E-1
1.443764250E0,-7.761113346E-2,-2.488139123E-1,1.119505800E-2,2.608777114E-1
1.453740250E0,-8.169182390E-2,-1.877249628E-1,9.887331165E-3,2.049682294E-1
1.463715250E0,-8.789565414E-2,-1.364034414E-1,6.216164678E-3,1.623889946E-1
1.473690250E0,-8.965368569E-2,-8.585721999E-2,-2.319951076E-3,1.241556594E-1
1.483666250E0,-9.204493463E-2,-3.305392712E-2,-1.043140702E-2,9.835469659E-2
1.493641250E0,-9.230789542E-2,1.632744819E-2,-1.562492456E-2,9.503405384E-2
1.503617250E0,-8.916616440E-2,6.534425914E-2,-2.415689453E-2,1.131549055E-1
1.513592250E0,-8.165669441E-2,1.025976092E-1,-2.619479410E-2,1.337170609E-1
1.523568250E0,-7.091190666E-2,1.374155134E-1,-2.780600637E-2,1.571136398E-1
1.533543250E0,-5.760550871E-2,1.672211438E-1,-3.160450235E-2,1.796667753E-1
1.543519250E0,-4.835368693E-2,1.972703785E-1,-3.474916145E-2,2.060611207E-1
1.553494250E0,-3.336249664E-2,2.266243845E-1,-3.700447083E-2,2.320366322E-1
1.563470250E0,-2.195777744E-2,2.648660541E-1,-3.176124021E-2,2.676657374E-1
1.573445250E0,-9.173007682E-3,3.017280698E-1,-2.965503931E-2,3.033206118E-1
1.583420250E0,9.661133401E-3,3.466076553E-1,-2.162640542E-2,3.474160411E-1
1.593396250E0,2.403314970E-2,3.809987605E-1,-1.554631721E-2,3.820724221E-1
1.603371250E0,4.056232423E-2,4.264517426E-1,-7.811964955E-3,4.284476838E-1
1.613347250E0,4.855561629E-2,4.748051763E-1,4.951180890E-4,4.772817286E-1
1.623322333E0,6.191110238E-2,5.253069997E-1,7.661683485E-3,5.289982324E-1
1.633298333E0,7.124391943E-2,5.778951049E-1,1.667558774E-2,5.825088184E-1
1.643273333E0,7.718676329E-2,6.269470453E-1,2.008603141E-2,6.319998756E-1
1.653249333E0,8.289587498E-2,6.695201397E-1,2.517154068E-2,6.751018812E-1
1.663224333E0,8.297096938E-2,7.034379244E-1,2.841580659E-2,7.088840196E-1
1.673200333E0,8.438244462E-2,7.327408195E-1,2.935678884E-2,7.381675464E-1
1.683175333E0,7.944494486E-2,7.574565411E-1,2.508774027E-2,7.620244783E-1
1.693151333E0,7.393253595E-2,7.828913331E-1,1.890113764E-2,7.866016224E-1
1.703126333E0,6.292728335E-2,8.036469817E-1,1.446164958E-2,8.062365990E-1
1.713101333E0,5.007670075E-2,8.135738969E-1,5.201673135E-3,8.151301853E-1
1.723077333E0,4.064324498E-2,8.262848854E-1,-2.265564166E-3,8.272869623E-1
1.733052333E0,2.732434683E-2,8.371221423E-1,-1.658343151E-2,8.377321238E-1
1.743028333E0,1.763949543E-2,8.463654518E-1,-2.107112482E-2,8.468114443E-1
1.753003333E0,2.409283537E-3,8.648420572E-1,-2.797742933E-2,8.652978245E-1
1.762979333E0,-8.277982473E-3,8.836199045E-1,-3.067734092E-2,8.841910200E-1
1.772954333E0,-1.706377417E-2,9.043092132E-1,-3.631420806E-2,9.051988992E-1
1.782930333E0,-2.912869304E-2,9.254855514E-1,-3.738533333E-2,9.266982517E-1
1.792905333E0,-3.866982087E-2,9.418793321E-1,-3.781910241E-2,9.434311399E-1
1.802881333E0,-4.875387996E-2,9.612458348E-1,-3.446272016E-2,9.630982166E-1
1.812856333E0,-5.526971444E-2,9.779343605E-1,-3.283915296E-2,9.800452871E-1
1.822831333E0,-6.023304909E-2,9.920909405E-1,-2.664836869E-2,9.942749066E-1
1.832807333E0,-6.252980232E-2,1.004268527E0,-1.946524717E-2,1.006401583E0
1.842782333E0,-6.457963586E-2,1.000793338E0,-1.358152553E-2,1.002966745E0
1.852758333E0,-6.494462490E-2,9.939258099E-1,-9.592656046E-3,9.960915314E-1
1.862733333E0,-5.938527361E-2,9.842323661E-1,-4.116664175E-3,9.860308860E-1
1.872709333E0,-5.673116446E-2,9.654818773E-1,-7.416401058E-4,9.671474709E-1
1.882684333E0,-5.235399306E-2,9.455451965E-1,1.865861006E-3,9.469953224E-1
1.892660333E0,-4.575176537E-2,9.234962463E-1,3.172798082E-3,9.246343102E-1
1.902635333E0,-3.417260572E-2,8.999914527E-1,2.156802453E-3,9.006425671E-1
1.912611333E0,-2.341557853E-2,8.709822297E-1,2.437354997E-3,8.713003354E-1
1.922586333E0,-1.106197387E-2,8.475272655E-1,1.035466790E-3,8.476000857E-1
1.932561333E0,-7.887280080E-4,8.259935975E-1,-1.884782221E-3,8.259961245E-1
1.942537333E0,8.717691526E-3,8.055056334E-1,-4.657399375E-3,8.055662697E-1
1.952512333E0,2.140554786E-2,7.895298600E-1,-8.580481634E-3,7.898665849E-1
1.962488333E0,3.346807137E-2,7.724220157E-1,-1.034535840E-2,7.732159521E-1
1.972463333E0,4.202770814E-2,7.582941651E-1,-1.250040904E-2,7.595608135E-1
1.982439333E0,5.174611881E-2,7.340753675E-1,-1.680753939E-2,7.360888529E-1
1.992414333E0,6.087932736E-2,7.106391788E-1,-1.682955027E-2,7.134406553E-1
2.002390333E0,6.620698422E-2,6.859087944E-1,-1.646443084E-2,6.892933457E-1
2.012365333E0,6.925291568E-2,6.592540145E-1,-1.532471273E-2,6.630585711E-1
2.022341333E0,6.887181848E-2,6.236094832E-1,-1.576226950E-2,6.275990473E-1
2.032316333E0,6.603737921E-2,5.824283957E-1,-1.005883142E-2,5.862464940E-1
2.042291333E0,6.303173304E-2,5.387480259E-1,-1.013313327E-2,5.425173870E-1
2.052267333E0,5.645420775E-2,4.873140156E-1,-3.162085544E-3,4.905833529E-1
2.062242333E0,5.186691135E-2,4.344953001E-1,-1.812092960E-4,4.375801356E-1
2.072218333E0,4.299452901E-2,3.899814785E-1,2.626553178E-3,3.923531341E-1
2.082193333E0,3.726953268E-2,3.352852166E-1,5.877473392E-3,3.374014511E-1
2.092169333E0,2.796619572E-2,2.873214781E-1,7.188320160E-3,2.887687861E-1
2.102144333E0,1.860092394E-2,2.475325167E-1,5.322508514E-3,2.482874751E-1
2.112120333E0,8.440697566E-3,2.043538988E-1,6.900697947E-3,2.046445234E-1
2.122095333E0,1.886270475E-4,1.583720297E-1,6.982190534E-3,1.585259800E-1
2.132071333E0,-1.073667407E-2,1.130292639E-1,6.333569996E-3,1.137145759E-1
2.142046333E0,-2.562507614E-2,7.195346802E-2,5.321568809E-3,7.656543073E-2
2.152022333E0,-3.341951594E-2,3.576513752E-2,4.905140027E-3,4.919420196E-2
2.161997333E0,-3.977035731E-2,-2.265871037E-3,-7.863012142E-4,3.984261239E-2
2.171972333E0,-4.508104175E-2,-3.469974548E-2,-3.887970001E-3,5.702182891E-2
2.181948333E0,-5.066755414E-2,-6.822601706E-2,-5.791065283E-3,8.517938062E-2
2.191923333E0,-5.618327856E-2,-1.107362583E-1,-1.137860492E-2,1.246938344E-1
2.201899333E0,-5.538539588E-2,-1.563577950E-1,-9.318916127E-3,1.661389308E-1
2.211874333E0,-5.736137182E-2,-2.025561482E-1,-1.092494186E-2,2.108048256E-1
2.221850333E0,-5.667267740E-2,-2.448572665E-1,-1.211670693E-2,2.516221134E-1
2.231825333E0,-5.206590518E-2,-2.906896770E-1,-8.844760247E-3,2.954480946E-1
2.241801333E0,-4.865998775E-2,-3.368148506E-1,-1.094705984E-2,3.404877033E-1
2.251776333E0,-3.914871067E-2,-3.878853321E-1,-9.414937347E-3,3.899696058E-1
2.261752333E0,-3.197947890E-2,-4.401994050E-1,-7.760315668E-3,4.414277129E-1
2.271727333E0,-2.688259631E-2,-4.882090986E-1,-6.353173871E-3,4.889899393E-1
2.281702333E0,-1.894557662E-2,-5.276499987E-1,3.003309481E-3,5.279985567E-1
2.291678333E0,-6.226661615E-3,-5.658008456E-1,6.497762166E-3,5.658724142E-1
2.301653333E0,-3.418747801E-4,-6.037799120E-1,9.339354932E-3,6.038522357E-1
2.311629333E0,1.038929448E-2,-6.360926032E-1,1.322740316E-2,6.363149389E-1
2.321604333E0,1.741897501E-2,-6.703763008E-1,1.505379751E-2,6.707715127E-1
2.331580333E0,2.868694626E-2,-7.006502748E-1,1.806714945E-2,7.014700067E-1
2.341555333E0,3.316451982E-2,-7.238967419E-1,1.781601459E-2,7.248750159E-1
2.351531333E0,4.234423488E-2,-7.435283661E-1,2.156415582E-2,7.450452860E-1
2.361506333E0,4.681674764E-2,-7.623553276E-1,1.970100962E-2,7.640455374E-1
2.371482333E0,4.796350375E-2,-7.795710564E-1,1.622984372E-2,7.812137591E-1
2.381457333E0,5.266211927E-2,-7.996869683E-1,1.855291985E-2,8.016338048E-1
2.391432333E0,5.114561319E-2,-8.203377724E-1,1.470687613E-2,8.220621794E-1
2.401408333E0,4.578866437E-2,-8.386691213E-1,1.111267321E-2,8.399916596E-1
2.411383333E0,4.625448957E-2,-8.578943610E-1,1.153130829E-2,8.592177742E-1
2.421359333E0,3.807672113E-2,-8.791773319E-1,1.058881544E-2,8.800651912E-1
2.431334333E0,3.187938035E-2,-8.905688524E-1,9.402547032E-3,8.911888597E-1
2.441310333E0,2.440655045E-2,-9.051392674E-1,4.359852523E-3,9.054787582E-1
2.451285333E0,1.459745783E-2,-9.242856503E-1,6.073524244E-3,9.244208656E-1
2.461261333E0,6.564831361E-3,-9.415578842E-1,6.898305379E-3,9.416060391E-1
2.471236333E0,-1.678096945E-3,-9.499120712E-1,8.036219515E-3,9.499475459E-1
2.481212333E0,-1.043137442E-2,-9.537131786E-1,8.020506240E-3,9.538039469E-1
2.491187333E0,-1.906401105E-2,-9.524588585E-1,1.148927305E-2,9.527189077E-1
2.501162333E0,-2.697599679E-2,-9.527278543E-1,1.348478068E-2,9.532050713E-1
2.511138333E0,-3.243914247E-2,-9.432450533E-1,1.550364215E-2,9.439300247E-1
2.521113333E0,-4.021823406E-2,-9.351333380E-1,1.444130670E-2,9.361091910E-1
2.531089333E0,-4.224587977E-2,-9.256002903E-1,1.704670861E-2,9.267206710E-1
2.541064333E0,-4.840656742E-2,-9.063371420E-1,1.826670021E-2,9.078126916E-1
2.551040333E0,-4.730751738E-2,-8.860899210E-1,1.488858275E-2,8.874767711E-1
2.561015333E0,-4.807530716E-2,-8.681812286E-1,1.734215394E-2,8.696842135E-1
2.570991333E0,-4.910434037E-2,-8.527373672E-1,1.678489707E-2,8.543149222E-1
2.580966333E0,-4.555940628E-2,-8.369547129E-1,1.362532377E-2,8.383045391E-1
2.590942333E0,-4.073332995E-2,-8.206371069E-1,1.091298647E-2,8.217198785E-1
2.600917333E0,-3.802888840E-2,-8.049007058E-1,6.853530183E-3,8.058277195E-1
2.610892333E0,-3.500156850E-2,-7.841758728E-1,5.541563965E-3,7.849761896E-1
2.620867750E0,-2.677480131E-2,-7.628370523E-1,4.120768048E-3,7.633179149E-1
2.630842750E0,-1.799127646E-2,-7.411637306E-1,-1.280173194E-3,7.413831671E-1
2.640818750E0,-1.475447230E-2,-7.201545835E-1,-1.135030761E-3,7.203066061E-1
2.650793750E0,-7.816063240E-3,-6.904878020E-1,-2.460688818E-3,6.905364223E-1
2.660769750E0,-1.569352346E-3,-6.636154652E-1,-5.996720865E-4,6.636175917E-1
2.670744750E0,8.683794178E-3,-6.308391094E-1,-7.775072008E-4,6.308993539E-1
2.680720750E0,1.290756650E-2,-5.930938721E-1,1.984723844E-3,5.932376299E-1
2.690695750E0,1.932768710E-2,-5.528964400E-1,4.295182414E-3,5.532508305E-1
2.700671750E0,2.401378565E-2,-5.134645700E-1,4.131131805E-3,5.140424037E-1
2.710646750E0,2.953295968E-2,-4.691365659E-1,9.103153832E-3,4.701533586E-1
2.720621750E0,3.403156996E-2,-4.255278409E-1,9.956696071E-3,4.270026076E-1
2.730597750E0,3.301216289E-2,-3.813343346E-1,1.095897052E-2,3.829174541E-1
2.740572750E0,3.578637913E-2,-3.381476998E-1,9.860950522E-3,3.401790267E-1
2.750548750E0,3.431544080E-2,-2.931818366E-1,9.322842583E-3,2.953304153E-1
2.760523750E0,3.187731653E-2,-2.442859411E-1,6.551558152E-3,2.464441260E-1
2.770499750E0,3.186881542E-2,-2.042239308E-1,4.695622250E-3,2.067488433E-1
2.780474750E0,3.331384808E-2,-1.536864638E-1,7.336678915E-3,1.574267083E-1
2.790450750E0,2.871524356E-2,-1.079543084E-1,1.192244701E-2,1.123425238E-1
2.800425750E0,2.564275265E-2,-7.229591161E-2,8.374052122E-3,7.716459258E-2
2.810401750E0,1.694763266E-2,-3.968274221E-2,2.667071298E-3,4.323257512E-2
2.820376750E0,1.673218235E-2,-8.669696748E-3,-2.782555297E-3,1.904920424E-2
2.830351750E0,3.763654269E-3,2.612024173E-2,-8.618606254E-3,2.776170916E-2
2.840327750E0,-1.900356612E-3,6.817635149E-2,-9.797587991E-3,6.890296792E-2
2.850302750E0,-3.432308557E-3,1.096573770E-1,-1.143081114E-2,1.103049614E-1
2.860278750E0,-8.683263324E-3,1.526375860E-1,-1.129525714E-2,1.533010586E-1
2.870253750E0,-1.235785335E-2,1.919720173E-1,-1.256107353E-2,1.927790251E-1
2.880229750E0,-1.833318919E-2,2.274088264E-1,-1.946531981E-2,2.289754983E-1
2.890204750E0,-2.061891742E-2,2.696146667E-1,-1.987605542E-2,2.711314549E-1
2.900180750E0,-2.783528529E-2,3.174173236E-1,-2.282044664E-2,3.194516132E-1
2.910155750E0,-2.639498375E-2,3.695897758E-1,-1.596315205E-2,3.708748034E-1
2.920131750E0,-3.048480116E-2,4.181580842E-1,-1.136733498E-2,4.194218911E-1
2.930106750E0,-2.751980163E-2,4.591197670E-1,-9.611872956E-3,4.600442239E-1
2.940081750E0,-2.625986002E-2,4.980700612E-1,-1.089631487E-2,4.988808433E-1
2.950057750E0,-2.670473419E-2,5.334980488E-1,-6.879582070E-3,5.342102952E-1
2.960032750E0,-2.802885696E-2,5.649478436E-1,-6.702481769E-3,5.656824251E-1
2.970008750E0,-2.679263055E-2,6.008843780E-1,-6.022987887E-3,6.015115602E-1
2.979983750E0,-2.328178473E-2,6.303399801E-1,-1.199470367E-3,6.307709337E-1
2.989959750E0,-1.930820942E-2,6.501483321E-1,2.934012562E-3,6.504415955E-1
2.999934750E0,-1.309026219E-2,6.690455675E-1,7.062445395E-3,6.692108819E-1
3.009910750E0,-5.692799576E-3,6.826924086E-1,4.845896736E-3,6.827333413E-1
3.019885750E0,-6.351132877E-3,7.023409605E-1,3.605395555E-3,7.023789295E-1
3.029861750E0,4.196241032E-3,7.262892723E-1,-1.229831483E-3,7.263024356E-1
